pathway	sequence	ASV Taxa	Plate1_1136R_RL_F_S5_week10_S58_L001	Plate1_1136R_R_F_S5_week10_S57_L001	Plate1_2518R_L_M_S5_week10_S61_L001	Plate1_2518R_R_M_S5_week10_S62_L001	Plate1_3752R_0_F_S5_week10_S59_L001	Plate1_3752R_L_F_S5_week10_S60_L001	Plate1_3893R_RL_M_S5_week10_S64_L001	Plate1_3893R_R_M_S5_week10_S63_L001	Plate2_096R_0_M_S5_week9_S74_L001	Plate2_1060R_L_M_S5_week9_S75_L001	Plate2_1076R_0_M_S5_week9_S76_L001	Plate2_1136R_0_F_S5_week9_S69_L001	Plate2_2402R_0_F_S5_week9_S70_L001	Plate2_2433R_0_F_S5_week9_S71_L001	Plate2_2475R_0_M_S5_week9_S77_L001	Plate2_2518R_0_M_S5_week9_S78_L001	Plate2_3924R_L_F_S5_week9_S72_L001	Plate2_3929R_0_F_S5_week9_S73_L001	Plate3_096R_0_M_S5_week5_S4_L001	Plate3_2402R_R_F_S5_Pellet_week9_S5_L001	Plate3_2475R_RL_M_S5_Pellet_week9_S6_L001	Plate4_1060R_L_M_S5_week5_S12_L001	Plate4_1076R_0_M_S5_week5_S13_L001	Plate4_1136R_0_F_S5_week5_S14_L001	Plate4_2402R_0_F_S5_week5_S15_L001	Plate4_2402R_R_F_S5_week5_S16_L001	Plate4_2433R_0_F_S5_week5_S17_L001	Plate4_2475R_0_M_S5_week5_S18_L001	Plate4_2475R_RL_M_S5_week5_S19_L001	Plate4_2518R_0_M_S5_week5_S20_L001	Plate4_3924R_L_F_S5_week5_S21_L001	Plate4_3929R_0_F_S5_week5_S22_L001
DTDPRHAMSYN-PWY	ASVp4_52	Cytobacillus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7167116393447822	0.7167116393447822	0.0	0.0	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.0
DTDPRHAMSYN-PWY	ASVp4_54	Akkermansia_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8600653081113436	0.0	0.0	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436
DTDPRHAMSYN-PWY	ASVp4_58	Sutterella_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.7167116393447822	0.7167116393447822
DTDPRHAMSYN-PWY	ASVp4_6	Cytobacillus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436
DTDPRHAMSYN-PWY	ASVp4_61	Rothia_amarae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7167116393447822	0.0
DTDPRHAMSYN-PWY	ASVp4_62	Cytobacillus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859
DTDPRHAMSYN-PWY	ASVp4_69	Cytobacillus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.768185217455317	0.768185217455317	0.768185217455317	0.0	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317
DTDPRHAMSYN-PWY	ASVp4_7	Cytobacillus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7746054020810197	0.7746054020810197	0.7746054020810197	0.7746054020810197	0.7746054020810197	0.7746054020810197	0.7746054020810197	0.7746054020810197	0.7746054020810197	0.7746054020810197	0.7746054020810197
DTDPRHAMSYN-PWY	ASVp4_8	Bradyrhizobium_rifense/centrolobii/sp023101685/sp900113735/sp015291645/sp030403585/guangzhouense/sp028128765/cytisi/manausense/diazoefficiens_F/manausense_D/sp015291665/sp029909975/diazoefficiens_C/sp000473045/sp029892425/diazoefficiens_D/manausense_A/sp000938255/sp024199945/zhengyangense/campsiandrae/sp900115265/guangdongense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8600653081113436	0.0	0.0	0.0	0.8600653081113436	0.8600653081113436	0.0	0.0	0.0	0.0
DTDPRHAMSYN-PWY	ASVp4_9	NA_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317
DTDPRHAMSYN-PWY	ASVp4_95	Parabacteroides_merdae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6826894921370859	0.0	0.0	0.0	0.0	0.0	0.0
ECASYN-PWY	ASVp1_9	Limosilactobacillus_fermentum	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECASYN-PWY	ASVp2_108	Staphylococcus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7004222349029755	0.0	0.7004222349029755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECASYN-PWY	ASVp2_14	Limosilactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECASYN-PWY	ASVp3_7	Limosilactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECASYN-PWY	ASVp4_10	Limosilactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755	0.7004222349029755
ENTBACSYN-PWY	ASVp1_9	Limosilactobacillus_fermentum	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTBACSYN-PWY	ASVp2_108	Staphylococcus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7022282412098892	0.0	0.7022282412098892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTBACSYN-PWY	ASVp2_14	Limosilactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTBACSYN-PWY	ASVp3_7	Limosilactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTBACSYN-PWY	ASVp4_10	Limosilactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892	0.7022282412098892
FAO-PWY	ASVp1_9	Limosilactobacillus_fermentum	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAO-PWY	ASVp2_108	Staphylococcus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.842700792949715	0.0	0.842700792949715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAO-PWY	ASVp2_14	Limosilactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAO-PWY	ASVp3_7	Limosilactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.842700792949715	0.842700792949715	0.842700792949715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAO-PWY	ASVp4_10	Limosilactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715	0.842700792949715
FASYN-ELONG-PWY	ASVp1_1	Bacteroides_uniformis	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_118	Phocaeicola_NA	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.0	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_119	Staphylococcus_NA	0.0	0.0	0.0	0.0	0.0	0.8034021462059887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_123	Phocaeicola_NA	0.0	0.0	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_134	Alistipes_NA	0.7825883566157458	0.0	0.0	0.0	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_14	Parabacteroides_NA	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_151	Lawsonella_clevelandensis_A	0.0	0.0	0.0	0.0	0.8600653081113436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_166	Enterococcus_E_cecorum_A/cecorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7805687850716971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_171	Cytobacillus_NA	0.0	0.0	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_18	Phocaeicola_NA	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_19	Phocaeicola_NA	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_2	Paucibacter_A_oligotrophus_A/sp001477625	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_20	Phocaeicola_dorei	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_22	Staphylococcus_NA	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_29	Parabacteroides_distasonis	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_3	Cytobacillus_NA	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_30	Parabacteroides_NA	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_36	Eisenbergiella_NA	0.7825883566157458	0.0	0.7825883566157458	0.0	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_37	Flavonifractor_plautii	0.8259657021754901	0.8259657021754901	0.8259657021754901	0.8259657021754901	0.8259657021754901	0.8259657021754901	0.8259657021754901	0.8259657021754901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_54	NA_NA	0.8034021462059887	0.0	0.0	0.8034021462059887	0.0	0.8034021462059887	0.8034021462059887	0.8034021462059887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_57	Cytobacillus_NA	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_70	Bifidobacterium_NA	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_74	Eisenbergiella_tayi	0.0	0.8781604985017566	0.8781604985017566	0.0	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_83	Bacillus_subtilis	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.7805687850716971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_9	Limosilactobacillus_fermentum	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp1_98	Bacillus_subtilis	0.0	0.8781604985017566	0.8781604985017566	0.0	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_1	Bacteroides_uniformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.6826894921370859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_108	Staphylococcus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.768185217455317	0.0	0.768185217455317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_11	Bradyrhizobium_rifense/centrolobii/sp023101685/sp900113735/sp015291645/sp030403585/guangzhouense/sp028128765/cytisi/manausense/diazoefficiens_F/manausense_D/sp015291665/sp029909975/diazoefficiens_C/sp000473045/sp029892425/diazoefficiens_D/manausense_A/sp000938255/sp024199945/zhengyangense/campsiandrae/sp900115265/guangdongense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_114	Alitiscatomonas_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7825883566157458	0.0	0.0	0.7825883566157458	0.0	0.0	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_117	Staphylococcus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7825883566157458	0.0	0.0	0.0	0.0	0.7825883566157458	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_12	Alistipes_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8781604985017566	0.0	0.0	0.0	0.0	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_125	Staphylococcus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8034021462059887	0.8034021462059887	0.0	0.0	0.0	0.0	0.0	0.8034021462059887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_14	Limosilactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.768185217455317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_146	Eggerthella_lenta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_15	Eisenbergiella_porci	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8781604985017566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_16	Phocaeicola_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_18	Phocaeicola_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_19	Staphylococcus_NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.7825883566157458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY	ASVp2_22	Phocaeicola_dorei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.8600653081113436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
