pathway	plate1_1136R_RL_F_S5_week10_S58_	plate1_1136R_R_F_S5_week10_S57_L	plate1_2518R_L_M_S5_week10_S61_L	plate1_2518R_R_M_S5_week10_S62_L	plate1_3752R_0_F_S5_week10_S59_L	plate1_3752R_L_F_S5_week10_S60_L	plate1_3893R_RL_M_S5_week10_S64_	plate1_3893R_R_M_S5_week10_S63_L	plate1_T1D_S5_defined_mouse_inoc	plate2_096R_0_M_S5_week9_S74_L00	plate2_1060R_L_M_S5_week9_S75_L0	plate2_1076R_0_M_S5_week9_S76_L0	plate2_1136R_0_F_S5_week9_S69_L0	plate2_2402R_0_F_S5_week9_S70_L0	plate2_2433R_0_F_S5_week9_S71_L0	plate2_2475R_0_M_S5_week9_S77_L0	plate2_2518R_0_M_S5_week9_S78_L0	plate2_3924R_L_F_S5_week9_S72_L0	plate2_3929R_0_F_S5_week9_S73_L0	plate3_096R_0_M_S5_week5_S4_L001	plate3_2402R_R_F_S5_Pellet_week9	plate3_2475R_RL_M_S5_Pellet_week	plate3_S5_defined_inocula_S87_L0	plate4_1060R_L_M_S5_week5_S12_L0	plate4_1076R_0_M_S5_week5_S13_L0	plate4_1136R_0_F_S5_week5_S14_L0	plate4_2402R_0_F_S5_week5_S15_L0	plate4_2402R_R_F_S5_week5_S16_L0	plate4_2475R_RL_M_S5_week5_S19_L	plate4_2518R_0_M_S5_week5_S20_L0	plate4_3924R_L_F_S5_week5_S21_L0	plate4_3929R_0_F_S5_week5_S22_L0	plate4_S5_defined_inocula_S87_L0
REDCITCYC	219.35016393442618	199.86491803278682	183.5468852459016	214.8196721311475	534.4878688524589	174.48590163934423	269.90163934426226	159.54491803278685	2591.7993442622947	411.9304918032786	282.10229508196716	1009.7763934426227	194.75606557377046	958.6190163934424	240.79081967213114	176.26229508196718	121.9652459016393	222.4898360655737	175.6701639344262	357.6334426229507	280.9180327868852	561.6432786885246	4840.520655737704	655.8747540983605	568.9140983606557	135.3501639344262	130.6268852459016	597.047213114754	952.5186885245901	211.08786885245897	155.60655737704914	479.0203278688524	3176.659672131147
RHAMCAT-PWY	7633.013075630253	8232.611344537814	8890.670134453781	8686.373630252103	7883.004941176472	7645.526336134452	8308.096470588236	8883.324739495798	6774.611378151261	8028.796235294118	9452.484789915967	8372.980521008405	17573.92709243697	9805.365848739497	11814.994756302525	11203.24737815126	9685.773411764707	11189.53581512605	8449.577378151262	4882.6201680672275	4924.193512605042	5986.147008403361	11788.758168067225	6404.5567563025215	7879.371915966388	6610.6955630252105	4478.691714285715	6236.316	11110.549647058824	7149.256773109245	8188.058705882354	11667.8067394958	7188.440991596638
RIBOSYN2-PWY	14651.170544794188	14704.896428571428	16402.495581113802	14277.485496368037	14492.687215496368	12375.943341404358	12869.009891041163	15988.67372881356	9143.934963680387	17878.43088377724	17248.765060532685	13718.60935835351	18617.92069007264	18967.39898305085	18399.873728813564	17393.67163438257	15467.027615012112	17536.172760290552	17865.05220338983	7797.185435835351	9155.31691283293	10720.676452784504	14332.847929782083	11062.101283292981	10895.15665859564	8825.881646489104	12745.071368038742	9510.66078692494	16710.720326876515	11666.325992736078	12931.306682808716	13599.698075060533	8846.055750605326
RUMP-PWY	530.7072027972027	474.2211188811188	417.34594405594396	529.2872727272727	733.8373426573426	454.435874125874	582.8367832167831	442.301958041958	2336.167972027972	753.4956643356643	548.9700699300699	1490.0905594405594	508.4533566433566	1127.1497902097901	672.1169230769231	933.6321678321676	373.69587412587407	501.7653846153845	377.5383916083916	708.3665034965034	627.5127272727271	936.2787412587412	4533.977762237762	963.0003496503496	899.6934265734264	344.82664335664333	250.33090909090907	1079.0260839160837	1158.1332167832168	614.6862237762236	312.6997202797202	1076.6380419580419	2919.9546853146853
SALVADEHYPOX-PWY	1946.4749530673932	2348.1692700036538	1867.5931757398612	1786.2361344537817	2613.5296974789917	1949.1838737835055	2334.442108147607	2198.584057793869	8859.43705922211	3077.8863726708078	3791.8675237652374	3242.855722655861	3748.450625236656	3491.348847842695	2422.2740116252035	3031.0421506626367	2035.542835420334	2292.406070216229	2389.218519812668	2260.5127139203505	2140.795527618162	2791.4943434417246	18303.114498023715	2627.3801907197667	1954.7592700036541	1009.2047195668782	1713.4167109974426	2882.0628227986854	3334.5025787358427	1408.2535082206796	1280.8867007672634	3443.3436309828285	10185.520805394095
SER-GLYSYN-PWY	9088.813656494174	9394.605042016809	10565.333277310925	10053.405193277313	9411.679232492996	9280.491602535752	9663.692957688338	10573.19670499779	11721.19417366947	10836.580918767508	10001.819452749518	9234.052047176765	18625.112003243405	10528.576937933069	12779.119522040395	12495.394838567005	10992.403371664452	12197.242623912724	10788.07436473537	5594.843161727849	6001.744267138434	7081.246929971989	20378.41593395253	6565.819086834735	8521.14868907563	6826.089489606368	5156.51681232493	6438.512705882354	11965.634834733892	7631.860386554621	8930.101254901962	11632.301563025207	12101.431625829282
SO4ASSIM-PWY	11121.950196078431	11343.907647058822	11770.401176470587	9865.375	10904.843529411764	8251.740784313724	8207.825980392156	11604.749411764704	2747.3114705882354	14385.76039215686	13303.269019607844	10732.421176470587	7288.068039215686	17420.069019607843	12541.509607843136	12235.963431372547	10110.517156862745	12329.3631372549	15420.90745098039	7737.488529411764	8968.076176470588	11255.710392156861	5574.674215686274	9295.283921568627	7301.868039215686	5952.26656862745	12463.89176470588	7943.735686274509	13126.745882352941	9370.861960784314	10115.411960784311	7486.791274509804	3681.6589215686276
SULFATE-CYS-PWY	519.5002173913043	406.1230434782608	609.630652173913	729.6847826086956	782.9491304347827	383.76065217391306	529.0760869565217	529.485652173913	2870.46	787.9708695652173	307.29	1649.326304347826	343.0363043478261	1509.0795652173913	724.2247826086957	758.7065217391304	593.9093478260869	700.1810869565218	792.3984782608695	621.7063043478261	609.1630434782609	1195.8117391304347	5478.438260869565	714.4350000000001	947.8186956521739	778.7067391304347	142.29	650.355	2286.6084782608696	779.326304347826	761.7391304347825	575.4965217391303	3589.713913043478
TCA	9235.122139534884	9516.21711627907	9631.987255813954	7931.609302325581	9261.108837209302	6872.165581395348	6827.386046511628	9540.402139534883	3302.29423255814	12021.281581395348	11418.625395348836	8922.630418604651	6129.221023255814	14678.82976744186	10253.184837209303	9854.321581395348	8141.107255813953	10070.131813953489	12523.997581395348	6465.259255813953	7403.977395348837	9153.728372093023	6417.019813953488	8158.704837209302	6073.7693023255815	4426.978604651163	10645.635348837208	6986.773674418604	10175.408093023256	7451.475627906977	8016.0053023255805	6493.663255813954	4237.049302325581
TCA-GLYOX-BYPASS	235.6619178082192	214.7276712328767	197.19616438356164	230.79452054794524	574.2345205479453	187.46136986301372	289.972602739726	171.40931506849316	2784.5358904109594	442.5632876712329	303.0805479452055	1084.867397260274	209.23890410958907	1029.9057534246576	258.6969863013699	189.36986301369865	131.03506849315067	239.0350684931507	188.73369863013698	384.2284931506849	301.8082191780822	603.4093150684932	5200.481095890411	704.6482191780823	611.2208219178083	145.41534246575344	140.34082191780823	641.4460273972603	1023.3517808219179	226.78520547945206	167.17808219178085	514.642191780822	3412.8887671232883
THISYN-PWY	14104.573086985518	14852.779107667018	15444.286652577197	13088.885379241516	13630.970667488553	10640.791042021476	11675.466121577343	15025.058821580607	3727.401566563659	15804.919288481857	19084.37322464228	13403.234357252746	16065.387962437766	20501.06263918494	17714.631827987447	16022.294480184568	14230.023270820397	16868.70111679007	16205.903713821595	7533.248389406754	8554.735511402907	10318.061051426559	5847.735643800332	12484.954016085478	10047.416775272985	8392.824231252474	14536.872252553716	10404.719781613243	15713.153531760012	11635.990597628273	12683.498171891511	14032.146275096864	3897.8376564639066
THRESYN-PWY	8384.660727783372	8523.303393906297	9918.429398629767	9155.441806195835	8805.496276826621	8094.611898991475	8886.041563568278	9590.700967191024	11518.99178425226	9673.076680009646	10552.877700648236	8695.879832607556	17130.029450914197	9596.376064227861	12160.182665626464	11490.33871907403	10430.40126475553	11300.954741216185	8972.571845061631	3868.299606661087	4291.299057362516	4853.7360351210655	19498.565054369566	6394.294110994484	7690.394670108795	6326.918383863602	5074.723031943718	5858.070482645145	11290.601037915432	6813.837281096186	7605.126406615697	11233.268557922805	11809.869412445567
TRNA-CHARGING-PWY	14848.469193316281	15222.120716604924	16609.93652937082	14412.128453093786	14855.16073088027	12639.800266650249	13154.267283776468	16308.339646368984	10138.660236292946	18350.323291651148	18369.19071831461	13695.382712407607	19523.68023013688	19554.404541262382	18736.758791525466	17870.362395169977	15798.410359727428	17961.7246372647	18425.15462951489	8314.274934158382	9640.864534927343	11301.295208184929	17102.5233753095	11417.989534709737	10951.649439004324	8957.99077738259	13305.32740531213	9957.18239429073	17178.650083176355	11797.551101166082	13168.367442319015	14185.103340989825	10296.533320155067
TRPSYN-PWY	18319.34099219621	19220.698506131546	20239.761114827197	18060.923857302114	18285.203344481608	15797.603511705682	16288.62965440357	20081.509888517277	7139.623210702342	21671.224782608693	22552.36897435898	17704.071661092534	25903.39190635452	25765.24542920847	24106.286599777042	22981.416198439245	19584.726276477148	23249.916923076926	23085.522530657745	11940.688494983277	13176.330746934225	15862.615050167224	12488.231683389076	15073.169375696769	14707.984782608699	12073.766722408025	16471.479431438125	13608.24117056856	22486.923556298778	15827.242218506135	17676.112742474917	19183.31254180602	7855.661872909699
UBISYN-PWY	2053.49	1778.94	2442.6899999999996	2071.8	2176.74	2042.5099999999998	2020.0	2411.46	5511.54	3372.94	1413.8600000000001	1849.8899999999999	1884.43	1600.94	1808.06	1932.1999999999998	2039.77	1706.57	2532.3700000000003	723.51	1054.2	1234.6599999999999	8546.14	847.69	1112.1399999999999	563.29	1081.26	692.17	1623.51	876.29	1200.1999999999998	770.26	5212.66
UDPNAGSYN-PWY	918.6158454106281	807.4234541062802	985.3940579710144	1123.1778140096617	1068.822077294686	786.0590694126621	895.4521643783371	878.4646885329267	4097.313588227817	1163.1158606661581	753.3865675057209	1956.0759089753367	940.4345169082127	1681.6216933638443	1241.3734541062804	1512.294298881261	940.1157608695652	1119.3754030002542	1202.536473429952	957.2353260869565	1016.2047781591659	1550.246739130435	8364.830671878974	953.3951029748283	1189.6584782608697	1095.4731521739131	335.4300457665904	1040.0340274599544	2661.388215102975	1243.263752860412	1059.0689359267735	1103.5400629290616	5028.886555428427
VALSYN-PWY	19391.50660849757	20098.0555101009	21593.593209011404	19368.868029594723	19386.04683304518	17564.719322677094	17749.594899870834	21616.276883301685	13336.663120686202	23954.9345438422	22321.602956895185	18121.12583179277	28156.12769091256	25358.13851228059	24778.570560877324	24168.64785443907	20808.473513718553	24021.791332056197	24909.124801544887	12621.236447266843	14108.68635758592	16756.376187283633	23403.576576769086	14641.792062303492	15252.873594824214	12254.23473439261	16106.06462450562	13525.98155509774	22790.110936923844	15988.688191470319	18304.210124302987	19398.57768843178	13823.426982232531
