pathway	plate1_1136R_R_F_S5_week10_S57_L	plate1_1136R_RL_F_S5_week10_S58_	plate1_2518R_L_M_S5_week10_S61_L	plate1_2518R_R_M_S5_week10_S62_L	plate1_3752R_0_F_S5_week10_S59_L	plate1_3752R_L_F_S5_week10_S60_L	plate1_3893R_R_M_S5_week10_S63_L	plate1_3893R_RL_M_S5_week10_S64_	plate1_T1D_S5_defined_mouse_inoc	plate2_096R_0_M_S5_week9_S74_L00	plate2_1060R_L_M_S5_week9_S75_L0	plate2_1076R_0_M_S5_week9_S76_L0	plate2_1136R_0_F_S5_week9_S69_L0	plate2_2402R_0_F_S5_week9_S70_L0	plate2_2433R_0_F_S5_week9_S71_L0	plate2_2475R_0_M_S5_week9_S77_L0	plate2_2518R_0_M_S5_week9_S78_L0	plate2_3924R_L_F_S5_week9_S72_L0	plate2_3929R_0_F_S5_week9_S73_L0	plate3_096R_0_M_S5_week5_S4_L001	plate3_2402R_R_F_S5_Pellet_week9	plate3_2475R_RL_M_S5_Pellet_week	plate3_S5_defined_inocula_S87_L0	plate4_1060R_L_M_S5_week5_S12_L0	plate4_1076R_0_M_S5_week5_S13_L0	plate4_1136R_0_F_S5_week5_S14_L0	plate4_2402R_0_F_S5_week5_S15_L0	plate4_2402R_R_F_S5_week5_S16_L0	plate4_2475R_RL_M_S5_week5_S19_L	plate4_2518R_0_M_S5_week5_S20_L0	plate4_3924R_L_F_S5_week5_S21_L0	plate4_3929R_0_F_S5_week5_S22_L0	plate4_S5_defined_inocula_S87_L0
PWY-7377	1551.851448431821	1663.7599395386876	1443.439086715792	1788.3137836377875	1667.7584389547515	1685.357955618143	1431.103611136106	1776.906099118554	1020.9293091601374	1725.0762057894726	1626.2226711101025	2761.564685964423	2088.740518310292	1970.2096437357582	2597.4063741876853	3427.7459371901905	1503.151887722198	1934.1808167803542	1238.974001761661	1851.4773287432042	1861.6512736219706	2227.803020171052	2179.139826845496	1803.4052530251638	1660.1918257338316	1221.7974642989032	528.1096908505616	2251.7408363523687	2423.170433146538	2021.4534506427467	1116.2715885625964	2464.1613128837466	1218.3026680465302
PWY-7399	297.11021199679186	281.27840406843836	265.6608094424059	256.8001246300047	528.3997849594493	251.14401875433364	242.81423886236033	342.77657580652254	1471.3865061885795	501.0994978043431	431.91278100744506	483.5080059271194	278.2375713348656	703.1540088597997	341.5382011823639	317.49991611557857	211.80776299710894	304.33797754209877	259.1843714079566	426.8649723769974	344.91822099473825	571.1749287506913	3220.532794995844	586.1514638167245	278.1165888079449	175.9842328366036	220.91729408918178	610.384275691703	715.9416658013344	259.2993955280716	241.2949474001734	614.7745487785828	1859.8918409609835
PWY-7400	15512.508069919735	14912.628879467902	16190.227742802266	14493.401206376248	14674.119629335715	13135.206427481888	16454.752256084103	13151.026830427694	10471.555460778274	18585.385726062897	16909.913344862238	14230.748815202036	19269.32117449889	20318.011491079375	18274.809952040985	18195.5783907108	15208.317985301972	17900.05942865051	19647.600445443673	10337.464650453461	11537.094932377548	13882.358283141284	18281.207980249248	11558.828115164426	11374.185150247735	9060.46393654097	13123.37276956045	10758.034090716237	17306.455658719642	12439.972091029656	14132.714135312204	13999.48077228534	10684.9201983802
PWY-7446	187.94549204534627	204.7471138399561	172.71841669200364	201.7641971749784	478.4273386385796	164.88695364577507	151.11075816188804	250.96254302490388	1956.8039728701222	378.255707044899	252.73147110115508	861.8893568305851	185.7656682356087	843.0951066956737	225.92941343922223	166.83851748006657	115.81172607257847	209.654236074948	166.82360894959223	330.6588478554269	261.92043596730247	514.6663239106981	3661.594505117287	561.8632929880512	510.32673471568285	127.296130392806	120.52848715735587	523.6058785703572	833.1570218312428	197.17624584595274	147.74235657849536	436.22023200887946	2387.630215432125
PWY-7456	9388.122499484984	9126.02316209503	10840.638786984771	10120.61387679502	9307.10248629972	8851.884192930751	10524.49646859283	9376.371182428476	7507.833214204601	10065.032937728658	8903.485853775539	8790.376381696497	18153.995648640477	10733.702176255407	13328.56604948669	12463.429055148861	11345.941883518382	12728.807313000329	10423.05927090448	4316.26382809443	4765.095457383118	5397.635891685032	13218.126655281014	5825.523932471051	8418.000604259925	7180.852793157311	5334.273413422698	5776.435273000128	12343.360110366306	7911.851017135197	9201.780227250943	10564.921021692027	7096.475795759639
PWY-7539	10658.878494719356	10345.136679583606	12192.00119459284	11183.460815389011	10607.512301410146	10022.137296894736	11897.672951160517	10491.38593164452	8260.111313157598	11906.501356110144	11535.210275207051	9667.572966191376	19745.2683467895	12039.998735076295	14394.390119604304	13079.16304475542	12300.224833113662	13749.889089195078	11749.230711838394	5205.09829111594	5765.737633517736	6611.558333169466	11909.818278698907	7437.380852861743	9194.523576776626	7299.421732415728	6429.197261715651	6648.71957423168	12440.967624867508	8272.39701843757	9966.230411523387	12445.954287757226	8093.0694211084265
PWY-7663	24696.374601950178	24003.87338701675	27133.85816055682	24427.46651166354	24008.728017268022	21796.453463202975	26791.87034015684	22794.34496376586	19116.462822040077	28505.790863831873	28281.867313565323	22840.26092827388	37857.4717657807	29800.97733297494	31554.502105229833	30165.313195977255	26589.008139465204	30046.811511457632	28522.60263477513	13533.821517616469	15269.692625773441	17787.674482487244	31358.588745186258	18128.15907398526	19174.176099163276	15587.02428317311	18349.94815309782	16453.51591094915	28114.472433497907	19439.95536265724	21999.0966293055	25731.893408034182	18481.908083767416
PWY-7664	20740.65532632758	20118.428881812448	23547.72806957747	21065.881076874663	19766.57344815482	17940.54396233131	22849.39670077441	19842.449340712883	17312.10793490616	22419.614843441665	24696.81605217846	18670.240531661308	34174.578111419316	22558.17487545641	26975.30857481036	24763.55413570959	23239.840484573382	25163.710221552596	20181.74255012867	6217.435683125047	7579.982374112828	8361.86995844832	25500.600333151826	14933.080289807449	15762.420251090209	13335.384158947189	14215.709173409152	12728.969868304446	22410.967097214525	15481.472008206549	17847.89659293454	23164.294418062254	16127.181126537114
PWY-841	19013.393047724436	18238.679446716982	20312.793055668095	18020.36437241062	18265.111621231586	15930.01095720069	20078.78850449729	16471.142789501926	9442.901305948231	21785.233572876754	22132.539629351068	17269.37331881488	25947.59201354809	24451.016455468678	23659.21733716196	22554.33019063752	19527.584474328887	22719.62247098415	22383.485269180816	11116.277738296098	12395.14579620169	14698.015752242694	15466.413353120539	14558.358065406326	14358.328715751846	11571.754136457288	15713.437241238847	13122.310326751216	21498.64008850116	15152.20090134256	17028.458622853585	18890.30064155472	10233.799426049025
PWY-922	235.59349300819846	267.22321768890185	213.8408241711235	279.93556515614495	294.2698724899593	260.7682034284116	204.82924052988594	289.9773941405452	173.02000001210467	280.58795208431127	272.67899669642077	625.4851596435639	282.9487904799702	346.51233665614353	423.84662240598317	594.6410501732161	212.29346113572362	289.47108993127586	171.38478023678914	355.841636746734	343.09060636479114	432.5627911980106	378.2245958734039	395.89517786148355	294.46307766508903	185.56180661991937	77.690701752121	518.3616549649829	439.5611570641072	353.0817149263875	156.03806632895615	434.38560239716264	212.94549114034825
PWY0-1061	19274.60238683344	18697.30692484956	20768.21351982847	18313.552142642	18743.134526608388	16310.382506998703	20581.606782675957	16619.89094426438	12481.810822088773	23058.22832907549	21834.682922241198	17650.56280058916	24890.898516168196	25114.24154258076	23418.958742755363	22406.478565833277	19577.459332914368	22652.057985290496	23582.634362666595	11409.537409233788	12943.143238670566	15414.58183725078	21355.657474065123	14584.983219433692	14382.82446997758	11332.778006588753	16366.400917310306	13073.705244924482	21676.97496124986	15158.138245907618	17231.936725408577	18110.479811701745	13290.780966281043
PWY0-1241	9367.326831350438	9001.650956427035	9468.578396316818	8023.582416642256	9037.769897338732	7231.5513193444785	9545.00936908587	7038.53003186312	2940.0064207838886	11764.314130224677	10707.489849343425	8428.792465416209	7478.980112683433	13752.136150352262	10338.289794916482	10104.875224105323	8314.108850243843	10241.078534034667	12514.708873940668	6668.370669774697	7533.011479482906	9181.122016548094	5794.282974150149	7566.1849226315935	6228.316383855927	4594.054165727977	9630.32694736151	6745.48041030671	9951.866012842118	7348.157234160592	8150.837195900652	6858.510228956971	3709.4897431241106
PWY0-1261	13698.465442686836	13637.196608737479	15363.121021863724	13606.311100019728	14641.047049612922	12288.699776892123	14921.192722762195	12613.167198850779	10383.108636018484	16980.839645998734	16006.612775593661	13987.782708708684	19253.123182639225	18348.335902275092	17861.850290766397	16521.936767874617	14817.756582484551	17121.10775154402	15874.90933681845	7154.7631537568905	7856.555625791873	9372.229954295306	19704.237620641255	11172.101125540621	11921.002802314131	8508.382448196033	9991.431158353722	9786.044741949083	17244.25123084836	10824.46715534246	12107.806698261265	13936.67100927328	12089.604323375928
PWY0-1277	379.51686497131067	397.5828272284451	342.0407169951437	385.6722940037371	816.1551228301975	327.5073153291797	296.7832795717984	465.6901713891158	2989.122163255566	675.6654351733248	512.1536142450032	1358.3471281923792	418.2690181507306	1348.8784314559011	435.89387353289567	345.38559468970334	236.07813455994443	408.7791651603223	349.2576771783859	554.1409803304014	472.4764937122702	832.8382696512572	5544.504229764098	914.9285934896849	844.489604510995	254.8178115539909	229.36525223403316	862.6297383628312	1374.1280160691178	376.91887897293213	280.405037494855	766.344377052975	3611.998478834478
PWY0-1296	4727.892031629726	4390.5070658081895	4732.586189989376	4957.851642919469	4606.420916700077	4699.296472541603	5230.26163035795	4810.189930206038	9177.561512092196	5735.967252362072	4460.398077978529	5755.807131850808	8187.961815837433	6041.716855381727	5853.970123797427	6706.025351313549	4975.132870546318	5732.391145515666	6006.968020948047	4206.619378181767	4334.482983465986	5503.889423280036	18215.26301269976	3614.2685554976183	4324.471133531901	3409.7357070571666	2377.2005568465634	4114.941059829588	6835.717305229768	4136.307266135336	4679.195348573699	5708.719636272819	10024.765290495126
PWY0-1297	4684.906087815629	4326.19884051682	4541.853722611358	4769.757677517753	4580.70638683562	4655.574987723249	5089.223971970234	4779.335542430385	10136.139050928849	5613.738607339507	4860.856308523786	5810.880290393231	8164.477469630377	6011.342938616598	5766.812492658953	6683.85882215491	4809.360015919549	5610.958860167266	5820.4511301034645	4345.414185015897	4424.676915877589	5567.845327164417	20036.298058415523	3731.5081830653007	4242.13968165037	3201.8770912713217	2399.8130530237318	4290.356809689422	6548.415136733135	4026.1996858939187	4441.164482261458	5806.779605314317	10930.716992574036
PWY0-1298	4792.3585646956335	4390.387028599212	4586.629842122734	4826.710362739662	4648.3808078485745	4748.634738694698	5168.864152636708	4873.394405032055	10566.67427056691	5661.244525684448	5584.793795404885	5978.993515713958	8441.569678478842	6134.8005075096535	5891.388332632322	6842.4379142404005	4888.274991766729	5740.367593167633	5924.119545358976	4568.284449815303	4603.460916603293	5794.721322919842	21114.701615888276	4296.398907720994	4304.945439935733	3253.9524660366587	2597.238765450559	4850.606106281017	6615.6493614138435	4103.804246578929	4537.496753824245	6011.676422132122	11042.779220544657
PWY0-1319	20320.718604639504	19798.73093994038	22001.001040676903	19500.200304844762	19561.737743553855	17600.585266295508	22048.973978089067	17729.836458566097	14375.80734352222	25037.050121281143	22321.83872572841	18195.260265599056	25173.941513362595	25299.221588458462	24206.93144888299	23934.89816197949	20660.28217064735	23468.263227963304	25509.575098491696	12464.845972841327	14215.351998027374	16910.113682608106	25421.813202259495	14436.604000919337	14513.189634171309	11669.6953126091	16696.276495253336	13190.03019916256	22218.937513611356	15777.714227704211	18073.59273733019	17881.544732913742	14761.855978023628
PWY0-1338	226.63476614259108	247.1880667025547	210.38523693502384	244.52457919226717	565.0980256105922	201.71223619928435	184.4347650463359	301.8641394365837	2085.3914706210003	453.4985043306624	299.6281711247478	959.7306351887644	229.48050109560413	960.5238512919727	275.881000595797	204.62181804284307	142.59180027501867	256.46745998677966	205.0152183922553	388.2126534887403	312.6219854662424	592.3256337816442	3851.720928252017	621.00223178297	600.631937812493	154.9316154147008	143.25476528856393	584.2674071217975	968.6260052014462	237.21412110682755	180.15612705941103	514.2077258202324	2520.1304671963194
PWY0-1479	459.49241761490936	510.65499012484344	453.608895070511	513.6374687568283	1130.6808686756815	415.3378533044599	406.233962841523	602.3050862434727	3638.710836628348	908.5135681168924	694.8029338174501	2038.7123358136312	463.00866675587247	1978.7441475236924	550.067277624243	421.8270828809794	309.60751793915597	513.5932138482902	431.7130318945296	761.6941057933958	620.5045037252335	1180.7737595320307	6882.920516495259	1359.2454712084977	1172.1933212336085	312.715695121338	357.3833347456052	1263.9407112671781	1941.2593513213574	467.581224032044	385.45792477080244	1134.2324572121854	4388.877705721888
PWY0-1533	295.8878416718329	312.4953640699386	272.68786425857246	276.14374757047307	720.088931981709	253.21090510601576	234.26392414593798	369.8931585581233	3380.546381735624	567.0292724032909	408.44436387327045	1275.0254540591254	250.78180449033465	1259.6975846127277	350.2831493814933	298.1791893593175	198.3789753450396	310.3441878081668	255.63515342517903	518.1280123381358	392.5557017173516	771.6214467608387	6472.3926174041735	904.2050083735035	764.2299176142009	219.10979131246236	212.31960795555318	824.0047093265915	1298.4668551954924	333.7461080264159	269.575731584391	704.1671086549339	4158.306090523781
PWY0-1586	38909.15444808682	37906.92526114325	42677.05822678514	38964.719749833544	39142.2853922524	35467.82996462798	42447.60142575898	36363.62711723728	35512.009513624136	46824.32271428426	43690.107172238444	37989.810296776915	61208.58755236322	49145.322048823095	50323.444150423245	48996.52968516549	42254.50766396475	48302.801924490006	47340.38271042186	23925.00568000521	26493.349489243927	31458.28326318415	61650.90959035596	29176.05258447438	32121.170271548723	25295.160070461192	28586.380516203542	27186.122982739318	47978.92085633322	31441.20459973503	35570.9887541294	41208.39922684276	37146.49793884526
PWY0-162	18037.60363913345	17399.054713305217	19328.323798064517	17033.17042283559	17389.189494272217	15075.857969514062	19077.741467878386	15503.915049795494	9747.937577833181	20993.52735523282	21058.524844639876	16284.644522155733	23927.12633555656	23319.378131503672	22351.88679802029	21328.948630988743	18463.78390161791	21480.91596224923	21600.518602006734	10555.309932920705	11888.097025511343	14027.352292535263	16437.576174981874	13755.646196018059	13457.927003143892	10826.218528761374	15310.326764739237	12320.234885823644	20254.932522021627	14349.149355018286	16076.16420745105	17487.689261224215	9940.76134102988
PWY0-166	10757.708668647001	10404.621575725123	11684.749594583183	10398.331402093772	10626.463287582534	9042.046720763727	11370.50015827835	9603.255218159416	6442.4262252233775	11879.044902039015	13312.46396563285	10532.925225479592	13943.81022508594	13975.625296539492	13931.70024058574	13188.298950406324	11418.589609362452	13210.006462511947	11915.190447224599	5831.334294060083	6376.315039716398	7510.367309855424	10606.000909263215	8729.18635558966	8460.641930218668	6739.468784953479	8160.516817191977	7796.262906212351	12977.77038852522	8787.91457286812	9556.517063372947	10920.539264919977	7050.093775059696
PWY0-41	209.91389664172232	319.1311154444427	190.81686473990192	224.19478403293886	526.081953027402	253.45390364091716	250.89397346333732	366.098653956514	3237.827901831162	430.592357184	341.74280344903747	1206.6851591731756	321.5681463198087	994.1049989535035	299.4917425741038	235.35155941765996	193.89351730873946	316.7946079951048	325.88708145025845	404.8053608062254	363.82113131810416	562.7385277639273	6370.024171781666	648.4792988004128	581.7482608415299	155.10195521286795	144.43338740746768	600.857173902706	922.6445020137714	224.85331297742715	162.77024446097562	518.6814910741007	3418.1368773185372
PWY0-42	180.05474364698497	197.39322992584994	165.60175296347794	193.52816232211666	475.9342743229517	157.24911132161623	144.00215408636944	242.5985389194726	2085.857629613651	367.7203853369174	254.0004563562838	884.7852822337204	176.22634818760022	845.3593008336577	217.31540309382115	159.21892519835794	110.30407603183653	200.7922716202661	158.27521438705992	313.9951993168659	248.48724240679073	486.6198441660473	3762.150296391193	578.949028586445	505.93869525128594	122.10940511506752	117.55609628836505	526.5278381499321	843.1693189915011	189.85893208421962	140.3687297229848	429.814076797954	2520.32009019114
PWY0-781	3334.6891618021605	3655.1235244846484	3465.7662181311234	3790.7425995742356	4770.678661427601	3394.145260248516	3309.9282034602825	3868.248859438863	8512.718650909263	4969.602949475606	3851.988474033361	6303.744341385564	3919.7260912768215	5875.041398788668	4609.438705870224	5275.658344147095	3043.3890400210157	3843.227418565269	3221.345199243585	3134.8665291612147	3337.315520212699	4453.347249756529	15306.85039685926	3906.35735948454	4005.145697046973	2135.22036368731	1952.0521989440263	3910.4270524174035	6273.194077260733	3299.5097886642357	2600.7370527680077	4321.038923920797	9270.51936454723
PWY0-845	9489.895578297535	8977.304860671726	9971.213013095961	8992.899143902041	9235.116870187427	8011.662454562691	9963.31603083328	8179.893138678246	4382.1439421840205	10730.878930340268	10817.668641412894	9055.331325198984	10329.342672003255	12327.108501928502	11752.266453060436	11319.903830150046	9559.94832675632	11362.680809022304	11090.610964369738	5859.1119185347925	6409.296124346813	7670.11086681336	8165.838090758974	7477.273941186405	7311.995279609645	5667.227879008023	6645.900353014531	6905.437359934562	11210.26021996432	7674.542193701592	8649.105831030858	8956.697375873498	5319.908317346135
PWY0-862	19805.588244970546	19195.54992194769	22571.92923025132	20144.4994179199	18806.64585901583	17000.603099336982	21832.477540631015	18967.969945439556	16632.09924592142	21235.93604563628	23750.585664981896	17761.59227778129	32579.40464522108	21317.157988357416	25727.89108099446	23492.620078906188	22229.597529826155	23924.626409508524	18859.5284547972	5622.72488735062	6887.5198040106625	7584.355255264524	24149.399938083705	14264.331394647059	14945.314003880885	12710.356784218644	13528.429890259307	12040.6550734633	21220.405561878528	14670.134656401002	16932.193585847057	22229.368981401363	15476.344760966129
PWY490-3	60.26878431837147	48.27902755924837	51.578743593882706	41.08504236495705	40.785125423816055	33.03432955573317	74.35554105546622	47.87294135999643	1401.334849061778	72.00571240472365	74.10370275322315	146.8332670845169	31.794459799193195	68.26298180161302	47.08521057929481	75.305142901736	54.27631292590785	40.38376644972415	73.7612510116895	67.73435597067294	60.10337375151844	87.81446755557681	2984.950486409683	41.27497791558875	43.77913733867634	36.2825354684306	47.480108491448696	69.98707146226252	86.644258451175	51.16709645114283	58.46837669530852	117.18718953897906	1594.5663911582776
PWY4FS-7	15978.317148567347	15269.92738121964	16498.10459349364	14669.78491464043	15129.606967997557	13258.879701241587	16747.097943264223	13274.36084399034	10290.394637651854	19446.480047116926	17963.126312978027	14623.401002552951	17730.46305778589	20991.766213747895	18462.057273961495	18802.59045708581	15293.859705506637	17968.069436861802	20278.58954969821	10893.769896778349	12189.55545342095	14743.368693013852	19825.196908860817	12021.098851607414	11103.23089412501	8910.858299661513	13945.919351575118	11290.178977859761	17678.97221647158	12679.672720329234	14119.704024474673	13830.955245073872	11308.319707468574
PWY4FS-8	15978.317148567347	15269.92738121964	16498.10459349364	14669.78491464043	15129.606967997557	13258.879701241587	16747.097943264223	13274.36084399034	10290.394637651854	19446.480047116926	17963.126312978027	14623.401002552951	17730.46305778589	20991.766213747887	18462.057273961495	18802.59045708581	15293.859705506637	17968.069436861802	20278.589549698205	10893.769896778349	12189.55545342095	14743.368693013852	19825.196908860817	12021.098851607414	11103.23089412501	8910.858299661513	13945.919351575118	11290.178977859761	17678.97221647158	12679.672720329234	14119.704024474673	13830.955245073872	11308.319707468574
PWYG-321	21286.307174584326	20615.091553696166	24102.035495498712	21604.03058892747	20266.52085712908	18428.59353360464	23416.798724327065	20363.968413299448	17544.344108152305	22962.806613771718	25303.79050334207	19178.79736623161	35192.50813269606	23177.008967189337	27683.35034004579	25453.207712917047	23817.930095058673	25837.541827958445	20735.152434392217	6438.741433593119	7837.471828415075	8652.189295975228	25807.144765380886	15346.239209389456	16212.021590644868	13711.513112003839	14537.275940094472	13128.144729214444	23038.419685079374	15919.366206284689	18348.80892581028	23854.207032822964	16437.324106481847
PYRIDNUCSAL-PWY	12861.41857061757	12254.987044357405	14077.71162735776	13022.355057648843	12407.759911845265	11648.926618270989	14068.29466803472	12098.70651430569	9995.350400469511	14231.489308591541	14386.303835695282	11922.306945553224	21063.793947389913	15569.142590937632	16805.536302082473	16089.655992789985	14250.250397638893	16220.774990552522	14905.449735914146	7559.554614084336	8190.480680018268	9795.652691069494	16993.067119030482	9251.670110839368	10506.931387411694	8685.153748122631	8516.403061367553	8596.503031930577	15515.848793740663	10407.686698154885	12184.319661812016	13960.327907416273	10071.023307782641
PYRIDNUCSYN-PWY	15424.84770088841	15137.114071330101	17012.153701476298	14900.515270688598	14994.837526715091	13036.968338411009	16706.702662246757	13385.184075184388	9047.172452557055	18650.579738053235	17712.386177937857	13840.838473092075	19876.97766492812	19626.861090917417	18987.393197417954	18059.523862880276	16082.042779761498	18283.122760439437	18943.437661831646	8515.226523658537	9893.92670203883	11681.91259672152	14370.564127179565	11243.424386752133	11320.425969028554	9245.257729809924	13144.49556549476	9835.942239940261	17346.03540115255	12120.154160517284	13761.30003443315	14182.86569828229	9164.952309720957
PYRIDOXSYN-PWY	9998.17382382384	9763.842421227717	10806.033133686064	9238.596812304519	9827.001561574223	8054.59852759507	10561.334318373874	8173.557715018454	3688.3939706701817	11975.360460490712	11853.28800609767	9087.458557609685	9113.623637887835	13091.054531469184	11996.834238520229	11262.426554642136	9807.356012796348	11585.099148712257	11961.65485800993	5217.070762239736	6031.964421152378	6940.529981434557	6643.422116375448	7742.010028523803	7056.440634244345	5437.293059950171	8424.414828402123	6640.356710652856	11033.194167951779	7749.840827453812	8672.266380383724	8257.988012000555	4412.406172288814
REDCITCYC	5208.364834784316	4623.173192113542	4953.308560246416	5182.368464982793	5019.950377870046	5131.576777259199	5376.357892389339	4874.122833229535	6737.392411704601	5852.605085363768	3324.004654642583	5435.913903264072	9249.957914832308	7012.157262663103	5843.765728730039	5928.737138466239	4746.963326541819	6103.6904216113235	6716.80098292609	4868.459804538861	4960.372651496402	6358.646211602063	12922.56910143588	3838.865001253921	5104.352499128829	3474.343284386461	2252.0381035001037	4199.133481012891	6664.836612139445	4362.902003602463	5523.783516932556	5678.0784844887285	7915.727112895712
RHAMCAT-PWY	9226.948731155197	8569.709081120924	9868.905410713327	9707.528636652458	8825.178964411787	8597.528311244669	9890.217636710233	9328.39574792862	7269.514045191374	8950.699318584591	10403.136338377515	9520.726221986657	19465.650499226685	10946.407779055615	13223.680104748048	12762.604913883555	10715.94493579585	12439.86453150457	9243.869925056444	5403.878151967769	5362.112090951207	6359.125635736077	12393.028494778515	7317.5872766851935	8835.789171812883	7326.7826186191005	4950.058254260945	7275.746327109919	12282.947740258263	8106.006678885333	9090.212607635836	13118.959800029286	7709.7199821843205
RIBOSYN2-PWY	15890.063174286266	15687.223400933375	17571.83579154231	15396.62711690918	15531.312146680053	13466.057776254005	17219.100657404742	13950.0421676397	10128.957251003028	19147.905643993457	18385.513866361736	14586.100414881466	20633.421799522566	20153.583580439285	19721.518376643537	18795.44871901461	16624.876108525685	18856.678008954757	19206.101279810537	8632.585974281224	10021.692572548352	11763.581900130637	16175.959486730151	11769.066680123182	11738.251078408759	9515.682429183267	13414.511875879536	10303.422106923936	17870.95378962384	12522.165941201127	14007.376271468562	14801.2609890738	9975.03383160828
RUMP-PWY	1863.0091937192847	2038.2194159605392	1707.3027082712142	2102.1884831684174	2478.8915288361623	1876.7236012550893	1731.3169870173585	2217.5502558407784	4436.495057434948	2469.3936287458228	2190.6618699518544	4246.856592428051	2269.6468802473323	3384.906010910084	2937.235313862072	3856.837850048876	1646.2178460937937	2165.1273598650223	1466.9744702051125	2133.6056193805466	2032.5541321666685	2599.3886063023456	8183.438689429801	2946.0265880569186	2722.270694542589	1407.17333607672	863.0076673562195	3263.0521951336304	3697.3121194051246	2354.0370647041614	1278.0792647297117	3653.42024102747	5106.685516462643
SALVADEHYPOX-PWY	4354.05252315173	3930.688264105709	3535.654451438168	3462.076844446963	4432.569840925512	3736.0459331388256	4522.565735968997	4520.579834655666	15496.813478799306	5899.587007403656	6602.720398549116	5962.18262926868	6940.127308216036	5868.589395984888	4480.372099297974	5958.418710779601	3973.763297556454	4308.906223814258	4707.862598664316	3932.233433572061	3858.6290636676813	4694.077172135068	30663.07384226405	4443.3085564580215	3981.017639982308	2012.8007482649143	3277.1452883380343	4946.399089681739	5321.167173667584	2852.437589457428	2453.350170840389	7009.039491858238	16570.525228345483
SER-GLYSYN-PWY	10337.983028629009	9999.648123152876	11554.08207040402	10906.908400141609	10206.3103997894	9965.987035047532	11560.173083542464	10416.812966146685	12338.370843283194	11866.867341316398	11126.115957282569	9975.14019037513	19415.182111008304	11532.732607758697	13794.778635380464	13508.075115934698	11863.92592393963	13161.900149015377	11775.128857461177	5960.24781805699	6463.676069630961	7587.4854397496365	21479.17496764075	7188.830998776841	9265.652030693176	7332.585350635437	5918.530977684017	6974.452759042569	12911.784462148971	8339.037721457116	9679.728453080934	12436.049047098066	12878.074793534055
SO4ASSIM-PWY	20666.160063237658	20042.56833904884	22532.81312090947	19681.13847992562	20018.677314314362	16394.039164949496	21671.590147788567	17225.905068941065	5095.740512863262	23003.186991682967	25298.811671354262	19264.87130406813	20402.78209137887	28451.44000686238	26538.513267151644	24380.408477829482	21510.844395915712	25472.277571129554	24422.839822575825	10999.128303949194	12514.82940517212	15076.759852654413	8448.218231406774	16467.737167788764	15734.449667444622	12699.670021904509	18127.86447417636	13957.108222177345	25443.035760855328	17408.24559799644	19202.00137352149	18562.84381017979	6333.372768750558
SULFATE-CYS-PWY	14774.793134087842	14280.958966385653	15897.199288064487	14336.600561059111	14396.483604363968	12894.983589880541	15869.897738184549	13264.041558119376	7618.587269883372	17186.428696697723	16424.550321390365	13897.421332845033	21748.467617007555	18595.97344168019	18830.06894103425	17715.313964188364	15784.803548313012	18047.415035592883	17887.72903340388	8968.67627019377	9944.687355896813	11845.582799604503	12840.537551026946	10937.41374998692	12112.160173989565	9650.991096135056	10651.658605069071	10099.862270176456	17919.3523913287	12070.460250082882	13732.973161039019	15301.91945085274	8965.253053624214
TCA	18020.293580905713	17473.054648570476	19183.791940118095	16778.45098023727	17671.90675846008	14766.359061421806	18944.91475017579	15196.311404365979	11006.200359377617	21393.206504973823	21374.545054429906	17000.01182730487	20615.378411869457	24348.60656055851	22020.33479095934	21018.50291662615	18057.952261679653	21263.95219658503	22035.60769010383	10742.869987855855	12157.170842314927	14433.371609735763	19390.557984906678	14251.502835821257	13517.019336235735	10579.88477176628	15766.48955863916	12650.7556586145	20997.50424599696	14430.058445827053	15982.897463939536	16810.681229448022	12034.692828808737
TCA-GLYOX-BYPASS	512.59542448312	561.1661482938756	471.97368456554017	549.3418022087259	1327.3363603623275	446.95131507037104	411.06262797939473	684.4140451794177	4804.041739054756	1041.9375503934234	720.9133252235262	2392.1961469832595	500.90067537433265	2345.1837860169253	617.723414279076	454.16210578598844	315.1423228279625	571.2349970696011	452.95848652612324	883.684409819641	705.9688499077615	1375.0413851512565	8818.0123054814	1587.326444100893	1385.6594582267169	346.126537341928	336.63507722225125	1442.2241240959725	2307.704353235635	538.1244551151156	400.01253239407737	1193.0460967440097	5687.984369519312
TEICHOICACID-PWY	11530.223934256972	11082.43185821169	12222.326254601323	10622.763095043356	11023.77096183508	9450.520026742579	12116.870580197801	9415.644702188269	3766.7358129725853	13551.674130654445	13130.91762012642	10025.656392229777	11439.463530317606	14825.336809824264	13900.99360038302	13387.912438222747	11381.937528235065	13509.872533999724	14212.882044835593	6879.301647726914	7788.121435363936	9135.29192810623	6549.314333515474	8586.008756696758	8078.218756696334	6485.111843143932	9123.857587491486	7740.600500603158	12622.251584704823	9203.6928887093	10319.669198866788	9652.382010962348	4002.0500506545422
THISYN-PWY	19083.971384319917	18577.088920185965	20776.762316591794	18027.14649984332	18333.634199332013	15538.438188363889	20331.05090101389	16200.791087504305	8731.958232975569	22242.164657358888	22478.025469032204	17016.428686647192	23700.86716634379	24680.619942418143	23405.323173288867	21885.024203936664	19546.96843057577	22457.067653751976	22682.992497203253	10178.37081886854	11786.977776222433	13918.12644482799	14477.55699920145	14391.01434525519	13690.701416722779	11178.12862579648	16773.355049994294	12345.847732177812	20979.805605037312	14901.946337539288	16830.59928989093	17488.03503990534	9070.594280514355
