S_S2_Ea_077_v1v9_1	NADH-DEHYDROG-A-RXN
S_S2_Ea_077_v1v9_1138	3.6.3.16-RXN
S_S2_Ea_077_v1v9_1139	3.6.3.16-RXN
S_S2_Ea_077_v1v9_1140	3.6.3.16-RXN
S_S2_Ea_077_v1v9_1141	RXN-9031
S_S2_Ea_077_v1v9_1142	D-ALANINE-AMINOTRANSFERASE-RXN
S_S2_Ea_077_v1v9_1143	R145-RXN
S_S2_Ea_077_v1v9_1144	MALTOSE-PHOSPHORYLASE-RXN
S_S2_Ea_077_v1v9_1145	PYRUVATE-CARBOXYLASE-RXN
S_S2_Ea_077_v1v9_1146	RXN-13729
S_S2_Ea_077_v1v9_1146	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S2_Ea_077_v1v9_1147	RXN-13729
S_S2_Ea_077_v1v9_1147	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S2_Ea_077_v1v9_1148	RXN-13729
S_S2_Ea_077_v1v9_1148	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S2_Ea_077_v1v9_1149	ORNMUTST-RXN
S_S2_Ea_077_v1v9_1150	ORNMUTST-RXN
S_S2_Ea_077_v1v9_1153	RXN-12736
S_S2_Ea_077_v1v9_1153	RXN-15729
S_S2_Ea_077_v1v9_1153	RXN-15728
S_S2_Ea_077_v1v9_1154	RXN-12736
S_S2_Ea_077_v1v9_1154	RXN-15729
S_S2_Ea_077_v1v9_1154	RXN-15728
S_S2_Ea_077_v1v9_1155	LACTATE-2-MONOOXYGENASE-RXN
S_S2_Ea_077_v1v9_1156	LACTATE-2-MONOOXYGENASE-RXN
S_S2_Ea_077_v1v9_1157	TRANS-PENTAPRENYLTRANSFERASE-RXN
S_S2_Ea_077_v1v9_1158	LCYSDESULF-RXN
S_S2_Ea_077_v1v9_1158	RXN-15130
S_S2_Ea_077_v1v9_1158	HOMOSERDEAM-RXN
S_S2_Ea_077_v1v9_1158	CYSTHIOCYS-RXN
S_S2_Ea_077_v1v9_1159	HOMOCYSTEINE-DESULFHYDRASE-RXN
S_S2_Ea_077_v1v9_1160	RXN-13032
S_S2_Ea_077_v1v9_1161	4-HYDROXYBENZOATE-DECARBOXYLASE-RXN
S_S2_Ea_077_v1v9_1162	PROLINE-RACEMASE-RXN
S_S2_Ea_077_v1v9_1163	GLYCOLATE-REDUCTASE-RXN
S_S2_Ea_077_v1v9_1164	3.4.11.14-RXN
S_S2_Ea_077_v1v9_1167	1.2.1.67-RXN
S_S2_Ea_077_v1v9_1168	R83-RXN
S_S2_Ea_077_v1v9_1169	RXN-11820
S_S2_Ea_077_v1v9_1170	RXN-11727
S_S2_Ea_077_v1v9_1171	KYNURENINASE-RXN
S_S2_Ea_077_v1v9_1171	3-HYDROXY-KYNURENINASE-RXN
S_S2_Ea_077_v1v9_1172	KYNURENINASE-RXN
S_S2_Ea_077_v1v9_1172	3-HYDROXY-KYNURENINASE-RXN
S_S2_Ea_077_v1v9_1173	1.5.1.24-RXN
S_S2_Ea_077_v1v9_1174	3.1.4.17-RXN
S_S2_Ea_077_v1v9_1175	PTAALT-RXN
S_S2_Ea_077_v1v9_1176	1.21.4.1-RXN
