S_S2_Ea_076_v1v9_1	NADH-DEHYDROG-A-RXN
S_S2_Ea_076_v1v9_1089	RXN0-7020
S_S2_Ea_076_v1v9_1090	GLUTATHIONE-REDUCT-NADPH-RXN
S_S2_Ea_076_v1v9_1091	GLUTATHIONE-REDUCT-NADPH-RXN
S_S2_Ea_076_v1v9_1092	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
S_S2_Ea_076_v1v9_1093	CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN
S_S2_Ea_076_v1v9_1094	1.8.4.14-RXN
S_S2_Ea_076_v1v9_1095	2.3.1.89-RXN
S_S2_Ea_076_v1v9_1096	3.2.1.17-RXN
S_S2_Ea_076_v1v9_1097	3.2.1.96-RXN
S_S2_Ea_076_v1v9_1098	PGLYCEROLTRANSI-RXN
S_S2_Ea_076_v1v9_1099	PGLYCEROLTRANSI-RXN
S_S2_Ea_076_v1v9_1100	PGLYCEROLTRANSI-RXN
S_S2_Ea_076_v1v9_1101	PGLYCEROLTRANSI-RXN
S_S2_Ea_076_v1v9_1102	RXN0-742
S_S2_Ea_076_v1v9_1103	RXN-16194
S_S2_Ea_076_v1v9_1103	RXN-16190
S_S2_Ea_076_v1v9_1103	3.4.11.7-RXN
S_S2_Ea_076_v1v9_1103	RXN-16201
S_S2_Ea_076_v1v9_1104	2.4.1.208-RXN
S_S2_Ea_076_v1v9_1105	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
S_S2_Ea_076_v1v9_1106	METHYLACETOACETYLCOATHIOL-RXN
S_S2_Ea_076_v1v9_1106	ACETYL-COA-ACETYLTRANSFER-RXN
S_S2_Ea_076_v1v9_1106	RXN-12561
S_S2_Ea_076_v1v9_1107	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
S_S2_Ea_076_v1v9_1108	PHOSPHOMEVALONATE-KINASE-RXN
S_S2_Ea_076_v1v9_1109	DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN
S_S2_Ea_076_v1v9_1110	MEVALONATE-KINASE-RXN
S_S2_Ea_076_v1v9_1111	ALANINE-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_1112	ALANINE-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_1113	ALANINE-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_1114	3.2.1.80-RXN
S_S2_Ea_076_v1v9_1114	RXN-1841
S_S2_Ea_076_v1v9_1115	UNDECAPRENOL-KINASE-RXN
S_S2_Ea_076_v1v9_1116	3.1.26.8-RXN
S_S2_Ea_076_v1v9_1117	5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN
S_S2_Ea_076_v1v9_1117	RXN-14304
S_S2_Ea_076_v1v9_1118	RXN-8529
S_S2_Ea_076_v1v9_1119	GLUTCYSLIG-RXN
S_S2_Ea_076_v1v9_1120	ACETOLACTATE-DECARBOXYLASE-RXN
S_S2_Ea_076_v1v9_1121	3.4.14.11-RXN
S_S2_Ea_076_v1v9_1122	LYSINE-RACEMASE-RXN
S_S2_Ea_076_v1v9_1123	3.6.3.35-RXN
S_S2_Ea_076_v1v9_1124	RXN-14475
S_S2_Ea_076_v1v9_1125	CHLORIDE-PEROXIDASE-RXN
S_S2_Ea_076_v1v9_1126	RXN-11193
S_S2_Ea_076_v1v9_1128	THYKI-RXN
S_S2_Ea_076_v1v9_1128	DURIDKI-RXN
S_S2_Ea_076_v1v9_1129	RXN-11576
S_S2_Ea_076_v1v9_1130	RXN-11576
S_S2_Ea_076_v1v9_1131	RXN-7919
S_S2_Ea_076_v1v9_1131	GLYOXII-RXN
S_S2_Ea_076_v1v9_1132	NAD-SYNTH-NH3-RXN
S_S2_Ea_076_v1v9_1133	3.4.22.40-RXN
S_S2_Ea_076_v1v9_1134	ARYLFORMAMIDASE-RXN
S_S2_Ea_076_v1v9_1136	6.3.2.7-RXN
S_S2_Ea_076_v1v9_1137	O-SUCCHOMOSERLYASE-RXN
S_S2_Ea_076_v1v9_1138	PROPANEDIOL-DEHYDRATASE-RXN
S_S2_Ea_076_v1v9_1139	PROPANEDIOL-DEHYDRATASE-RXN
S_S2_Ea_076_v1v9_1140	PROPANEDIOL-DEHYDRATASE-RXN
S_S2_Ea_076_v1v9_1141	ETHAMLY-RXN
S_S2_Ea_076_v1v9_1142	ETHAMLY-RXN
S_S2_Ea_076_v1v9_1143	TEICHOICSYN2-RXN
S_S2_Ea_076_v1v9_1144	ASPARTATE-4-DECARBOXYLASE-RXN
S_S2_Ea_076_v1v9_1145	ASPARTATE-4-DECARBOXYLASE-RXN
S_S2_Ea_076_v1v9_1146	RXN-8766
S_S2_Ea_076_v1v9_1147	RXN-8767
S_S2_Ea_076_v1v9_1149	RXN-12613
S_S2_Ea_076_v1v9_1149	THIAMINASE-RXN
S_S2_Ea_076_v1v9_1150	RXN0-5304
S_S2_Ea_076_v1v9_1150	RXN-15710
S_S2_Ea_076_v1v9_1151	RXN-13776
S_S2_Ea_076_v1v9_1152	UDPGLCNACEPIM-RXN
S_S2_Ea_076_v1v9_1153	UDPGLCNACEPIM-RXN
S_S2_Ea_076_v1v9_1155	RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN
S_S2_Ea_076_v1v9_1165	GLUCONOKIN-RXN
S_S2_Ea_076_v1v9_1166	3.6.3.44-RXN
S_S2_Ea_076_v1v9_1167	FORMIMINOGLUTAMASE-RXN
S_S2_Ea_076_v1v9_1168	MANNPDEHYDROG-RXN
S_S2_Ea_076_v1v9_1169	MANNPDEHYDROG-RXN
S_S2_Ea_076_v1v9_1170	RXN-11313
S_S2_Ea_076_v1v9_1170	RXN0-7001
S_S2_Ea_076_v1v9_1171	RXN-11313
S_S2_Ea_076_v1v9_1171	RXN0-7001
S_S2_Ea_076_v1v9_1172	DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN
S_S2_Ea_076_v1v9_1173	RXN-11136
S_S2_Ea_076_v1v9_1174	2-METHYLCITRATE-SYNTHASE-RXN
S_S2_Ea_076_v1v9_1175	RXN-2962
S_S2_Ea_076_v1v9_1176	R10-RXN
S_S2_Ea_076_v1v9_1177	R10-RXN
S_S2_Ea_076_v1v9_1178	RXN0-6259
S_S2_Ea_076_v1v9_1179	NADH-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_1180	NADH-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_1181	GMP-REDUCT-RXN
S_S2_Ea_076_v1v9_1182	RXN0-5116
S_S2_Ea_076_v1v9_1182	RIBULOKIN-RXN
S_S2_Ea_076_v1v9_1183	SUCROSE-PHOSPHORYLASE-RXN
S_S2_Ea_076_v1v9_1184	3.6.3.32-RXN
S_S2_Ea_076_v1v9_1184	RXN-8638
S_S2_Ea_076_v1v9_1185	RXN0-5038
S_S2_Ea_076_v1v9_1186	1.1.1.127-RXN
S_S2_Ea_076_v1v9_1187	1.1.1.127-RXN
S_S2_Ea_076_v1v9_1188	1.1.1.127-RXN
S_S2_Ea_076_v1v9_1189	3.4.13.21-RXN
S_S2_Ea_076_v1v9_1190	QOR-RXN
S_S2_Ea_076_v1v9_1191	QOR-RXN
S_S2_Ea_076_v1v9_1192	QOR-RXN
S_S2_Ea_076_v1v9_1193	QOR-RXN
S_S2_Ea_076_v1v9_1194	R12-RXN
S_S2_Ea_076_v1v9_1195	R12-RXN
S_S2_Ea_076_v1v9_1196	R12-RXN
S_S2_Ea_076_v1v9_1197	3.4.11.5-RXN
S_S2_Ea_076_v1v9_1198	RXN-9909
S_S2_Ea_076_v1v9_1198	RXN-8580
S_S2_Ea_076_v1v9_1198	RXN-8581
S_S2_Ea_076_v1v9_1198	ARYL-ALCOHOL-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_1198	BENZYL-ALC-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_1199	3.6.3.16-RXN
S_S2_Ea_076_v1v9_1200	D-ALANINE-AMINOTRANSFERASE-RXN
S_S2_Ea_076_v1v9_1201	MALTOSE-PHOSPHORYLASE-RXN
S_S2_Ea_076_v1v9_1202	PYRUVATE-CARBOXYLASE-RXN
S_S2_Ea_076_v1v9_1203	RXN-13729
S_S2_Ea_076_v1v9_1203	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S2_Ea_076_v1v9_1204	RXN-13729
S_S2_Ea_076_v1v9_1204	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S2_Ea_076_v1v9_1205	RXN-13729
S_S2_Ea_076_v1v9_1205	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S2_Ea_076_v1v9_1206	ORNMUTST-RXN
S_S2_Ea_076_v1v9_1207	ORNMUTST-RXN
S_S2_Ea_076_v1v9_1210	RXN-12736
S_S2_Ea_076_v1v9_1210	RXN-15729
S_S2_Ea_076_v1v9_1210	RXN-15728
S_S2_Ea_076_v1v9_1211	RXN-12736
S_S2_Ea_076_v1v9_1211	RXN-15729
S_S2_Ea_076_v1v9_1211	RXN-15728
S_S2_Ea_076_v1v9_1212	D-LYXOSE-KETOL-ISOMERASE-RXN
S_S2_Ea_076_v1v9_1213	LACTATE-2-MONOOXYGENASE-RXN
S_S2_Ea_076_v1v9_1214	LACTATE-2-MONOOXYGENASE-RXN
S_S2_Ea_076_v1v9_1215	TRANS-PENTAPRENYLTRANSFERASE-RXN
S_S2_Ea_076_v1v9_1216	LCYSDESULF-RXN
S_S2_Ea_076_v1v9_1216	RXN-15130
S_S2_Ea_076_v1v9_1216	HOMOSERDEAM-RXN
S_S2_Ea_076_v1v9_1216	CYSTHIOCYS-RXN
S_S2_Ea_076_v1v9_1217	HOMOCYSTEINE-DESULFHYDRASE-RXN
S_S2_Ea_076_v1v9_1218	RXN-13032
S_S2_Ea_076_v1v9_1219	GLYCEROL-3-PHOSPHATE-OXIDASE-RXN
S_S2_Ea_076_v1v9_1220	4-HYDROXYBENZOATE-DECARBOXYLASE-RXN
S_S2_Ea_076_v1v9_1221	PROLINE-RACEMASE-RXN
S_S2_Ea_076_v1v9_1222	GLYCOLATE-REDUCTASE-RXN
S_S2_Ea_076_v1v9_1223	3.4.11.14-RXN
S_S2_Ea_076_v1v9_1228	1.2.1.67-RXN
S_S2_Ea_076_v1v9_1229	RXN-11820
S_S2_Ea_076_v1v9_1230	RXN-11727
S_S2_Ea_076_v1v9_1231	KYNURENINASE-RXN
S_S2_Ea_076_v1v9_1231	3-HYDROXY-KYNURENINASE-RXN
S_S2_Ea_076_v1v9_1232	3.1.4.17-RXN
S_S2_Ea_076_v1v9_1233	PTAALT-RXN
S_S2_Ea_076_v1v9_1234	1.21.4.1-RXN
