S_S5_Ea_103_v1v9_1	NADH-DEHYDROG-A-RXN
S_S5_Ea_103_v1v9_1034	PHOSPHOKETOLASE-RXN
S_S5_Ea_103_v1v9_1035	RXN-15513
S_S5_Ea_103_v1v9_1036	RXN-15513
S_S5_Ea_103_v1v9_1037	RXN-6380
S_S5_Ea_103_v1v9_1038	GLCNACPTRANS-RXN
S_S5_Ea_103_v1v9_1039	HOMOSERKIN-RXN
S_S5_Ea_103_v1v9_1040	3.6.3.4-RXN
S_S5_Ea_103_v1v9_1041	TETHYDPICSUCC-RXN
S_S5_Ea_103_v1v9_1042	6.3.1.12-RXN
S_S5_Ea_103_v1v9_1042	RXN-11344
S_S5_Ea_103_v1v9_1042	RXN-11342
S_S5_Ea_103_v1v9_1043	TAGAALDOL-RXN
S_S5_Ea_103_v1v9_1044	TAGAALDOL-RXN
S_S5_Ea_103_v1v9_1045	TAGAALDOL-RXN
S_S5_Ea_103_v1v9_1046	TAGAALDOL-RXN
S_S5_Ea_103_v1v9_1047	TAGAALDOL-RXN
S_S5_Ea_103_v1v9_1048	RXN-11573
S_S5_Ea_103_v1v9_1049	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
S_S5_Ea_103_v1v9_1050	IPPISOM-RXN
S_S5_Ea_103_v1v9_1051	LYSYLTRANSFERASE-RXN
S_S5_Ea_103_v1v9_1052	LYSYLTRANSFERASE-RXN
S_S5_Ea_103_v1v9_1053	RXN-11843
S_S5_Ea_103_v1v9_1054	RXN-11843
S_S5_Ea_103_v1v9_1055	RXN-11842
S_S5_Ea_103_v1v9_1056	RXN-11842
S_S5_Ea_103_v1v9_1057	RXN-9929
S_S5_Ea_103_v1v9_1058	6.1.1.13-RXN
S_S5_Ea_103_v1v9_1059	6.1.1.13-RXN
S_S5_Ea_103_v1v9_1060	GLUTATHIONE-PEROXIDASE-RXN
S_S5_Ea_103_v1v9_1061	CATECHOL-2-3-DIOXYGENASE-RXN
S_S5_Ea_103_v1v9_1061	CATECHOL-23-DIOXYGENASE-RXN
S_S5_Ea_103_v1v9_1061	RXN-11219
S_S5_Ea_103_v1v9_1061	RXN-11218
S_S5_Ea_103_v1v9_1061	RXN-13704
S_S5_Ea_103_v1v9_1062	CATECHOL-2-3-DIOXYGENASE-RXN
S_S5_Ea_103_v1v9_1062	CATECHOL-23-DIOXYGENASE-RXN
S_S5_Ea_103_v1v9_1062	RXN-11219
S_S5_Ea_103_v1v9_1062	RXN-11218
S_S5_Ea_103_v1v9_1062	RXN-13704
S_S5_Ea_103_v1v9_1063	4.1.2.29-RXN
S_S5_Ea_103_v1v9_1064	6-PHOSPHO-BETA-GALACTOSIDASE-RXN
S_S5_Ea_103_v1v9_1064	LACTOSE6P-HYDROXY-RXN
S_S5_Ea_103_v1v9_1066	GLUTATHIONE-REDUCT-NADPH-RXN
S_S5_Ea_103_v1v9_1067	GLUTATHIONE-REDUCT-NADPH-RXN
S_S5_Ea_103_v1v9_1068	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
S_S5_Ea_103_v1v9_1069	CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN
S_S5_Ea_103_v1v9_1070	1.8.4.14-RXN
S_S5_Ea_103_v1v9_1071	2.3.1.89-RXN
S_S5_Ea_103_v1v9_1072	3.2.1.17-RXN
S_S5_Ea_103_v1v9_1073	3.2.1.96-RXN
S_S5_Ea_103_v1v9_1074	PGLYCEROLTRANSI-RXN
S_S5_Ea_103_v1v9_1075	PGLYCEROLTRANSI-RXN
S_S5_Ea_103_v1v9_1076	PGLYCEROLTRANSI-RXN
S_S5_Ea_103_v1v9_1077	PGLYCEROLTRANSI-RXN
S_S5_Ea_103_v1v9_1078	RXN0-742
S_S5_Ea_103_v1v9_1079	RXN-16194
S_S5_Ea_103_v1v9_1079	RXN-16190
S_S5_Ea_103_v1v9_1079	3.4.11.7-RXN
S_S5_Ea_103_v1v9_1079	RXN-16201
S_S5_Ea_103_v1v9_1080	2.4.1.208-RXN
S_S5_Ea_103_v1v9_1081	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
S_S5_Ea_103_v1v9_1082	METHYLACETOACETYLCOATHIOL-RXN
S_S5_Ea_103_v1v9_1082	ACETYL-COA-ACETYLTRANSFER-RXN
S_S5_Ea_103_v1v9_1082	RXN-12561
S_S5_Ea_103_v1v9_1083	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
S_S5_Ea_103_v1v9_1084	PHOSPHOMEVALONATE-KINASE-RXN
S_S5_Ea_103_v1v9_1085	DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN
S_S5_Ea_103_v1v9_1086	MEVALONATE-KINASE-RXN
S_S5_Ea_103_v1v9_1087	ALANINE-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_1088	ALANINE-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_1089	ALANINE-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_1090	UNDECAPRENOL-KINASE-RXN
S_S5_Ea_103_v1v9_1091	3.1.26.8-RXN
S_S5_Ea_103_v1v9_1092	5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN
S_S5_Ea_103_v1v9_1092	RXN-14304
S_S5_Ea_103_v1v9_1093	RXN-8529
S_S5_Ea_103_v1v9_1094	GLUTCYSLIG-RXN
S_S5_Ea_103_v1v9_1095	ACETOLACTATE-DECARBOXYLASE-RXN
S_S5_Ea_103_v1v9_1096	3.4.14.11-RXN
S_S5_Ea_103_v1v9_1097	LYSINE-RACEMASE-RXN
S_S5_Ea_103_v1v9_1098	3.6.3.35-RXN
S_S5_Ea_103_v1v9_1099	RXN-14475
S_S5_Ea_103_v1v9_1100	CHLORIDE-PEROXIDASE-RXN
S_S5_Ea_103_v1v9_1101	RXN-11193
S_S5_Ea_103_v1v9_1103	THYKI-RXN
S_S5_Ea_103_v1v9_1103	DURIDKI-RXN
S_S5_Ea_103_v1v9_1104	RXN-11576
S_S5_Ea_103_v1v9_1105	RXN-11576
S_S5_Ea_103_v1v9_1106	RXN-7919
S_S5_Ea_103_v1v9_1106	GLYOXII-RXN
S_S5_Ea_103_v1v9_1107	NAD-SYNTH-NH3-RXN
S_S5_Ea_103_v1v9_1108	3.4.22.40-RXN
S_S5_Ea_103_v1v9_1109	ARYLFORMAMIDASE-RXN
S_S5_Ea_103_v1v9_1111	6.3.2.7-RXN
S_S5_Ea_103_v1v9_1112	O-SUCCHOMOSERLYASE-RXN
S_S5_Ea_103_v1v9_1113	PROPANEDIOL-DEHYDRATASE-RXN
S_S5_Ea_103_v1v9_1114	PROPANEDIOL-DEHYDRATASE-RXN
S_S5_Ea_103_v1v9_1115	PROPANEDIOL-DEHYDRATASE-RXN
S_S5_Ea_103_v1v9_1116	ETHAMLY-RXN
S_S5_Ea_103_v1v9_1117	ETHAMLY-RXN
S_S5_Ea_103_v1v9_1118	TEICHOICSYN2-RXN
S_S5_Ea_103_v1v9_1119	ASPARTATE-4-DECARBOXYLASE-RXN
S_S5_Ea_103_v1v9_1120	ASPARTATE-4-DECARBOXYLASE-RXN
S_S5_Ea_103_v1v9_1121	RXN-8766
S_S5_Ea_103_v1v9_1122	RXN-8767
S_S5_Ea_103_v1v9_1124	RXN-12613
S_S5_Ea_103_v1v9_1124	THIAMINASE-RXN
S_S5_Ea_103_v1v9_1125	RXN0-5304
S_S5_Ea_103_v1v9_1125	RXN-15710
S_S5_Ea_103_v1v9_1126	RXN-13776
S_S5_Ea_103_v1v9_1127	UDPGLCNACEPIM-RXN
S_S5_Ea_103_v1v9_1128	UDPGLCNACEPIM-RXN
S_S5_Ea_103_v1v9_1130	RXN-12979
S_S5_Ea_103_v1v9_1131	RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN
S_S5_Ea_103_v1v9_1139	GLUCONOKIN-RXN
S_S5_Ea_103_v1v9_1140	3.6.3.44-RXN
S_S5_Ea_103_v1v9_1141	FORMIMINOGLUTAMASE-RXN
S_S5_Ea_103_v1v9_1142	MANNPDEHYDROG-RXN
S_S5_Ea_103_v1v9_1143	MANNPDEHYDROG-RXN
S_S5_Ea_103_v1v9_1144	RXN-11313
S_S5_Ea_103_v1v9_1144	RXN0-7001
S_S5_Ea_103_v1v9_1145	RXN-11313
S_S5_Ea_103_v1v9_1145	RXN0-7001
S_S5_Ea_103_v1v9_1146	RXN-11136
S_S5_Ea_103_v1v9_1147	2-METHYLCITRATE-SYNTHASE-RXN
S_S5_Ea_103_v1v9_1148	RXN-2962
S_S5_Ea_103_v1v9_1149	R10-RXN
S_S5_Ea_103_v1v9_1150	R10-RXN
S_S5_Ea_103_v1v9_1151	RXN0-6259
S_S5_Ea_103_v1v9_1152	NADH-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_1153	NADH-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_1154	GMP-REDUCT-RXN
S_S5_Ea_103_v1v9_1155	RXN0-5116
S_S5_Ea_103_v1v9_1155	RIBULOKIN-RXN
S_S5_Ea_103_v1v9_1156	SUCROSE-PHOSPHORYLASE-RXN
S_S5_Ea_103_v1v9_1157	3.6.3.32-RXN
S_S5_Ea_103_v1v9_1157	RXN-8638
S_S5_Ea_103_v1v9_1158	RXN0-5038
S_S5_Ea_103_v1v9_1159	1.1.1.127-RXN
S_S5_Ea_103_v1v9_1160	1.1.1.127-RXN
S_S5_Ea_103_v1v9_1161	1.1.1.127-RXN
S_S5_Ea_103_v1v9_1162	3.4.13.21-RXN
S_S5_Ea_103_v1v9_1163	QOR-RXN
S_S5_Ea_103_v1v9_1164	QOR-RXN
S_S5_Ea_103_v1v9_1165	QOR-RXN
S_S5_Ea_103_v1v9_1166	QOR-RXN
S_S5_Ea_103_v1v9_1167	R12-RXN
S_S5_Ea_103_v1v9_1168	R12-RXN
S_S5_Ea_103_v1v9_1169	R12-RXN
S_S5_Ea_103_v1v9_1170	3.4.11.5-RXN
S_S5_Ea_103_v1v9_1171	RXN-9909
S_S5_Ea_103_v1v9_1171	RXN-8580
S_S5_Ea_103_v1v9_1171	RXN-8581
S_S5_Ea_103_v1v9_1171	ARYL-ALCOHOL-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_1171	BENZYL-ALC-DEHYDROGENASE-RXN
S_S5_Ea_103_v1v9_1172	3.6.3.16-RXN
S_S5_Ea_103_v1v9_1173	RXN-9031
S_S5_Ea_103_v1v9_1174	D-ALANINE-AMINOTRANSFERASE-RXN
S_S5_Ea_103_v1v9_1175	R145-RXN
S_S5_Ea_103_v1v9_1176	MALTOSE-PHOSPHORYLASE-RXN
S_S5_Ea_103_v1v9_1177	PYRUVATE-CARBOXYLASE-RXN
S_S5_Ea_103_v1v9_1178	RXN-13729
S_S5_Ea_103_v1v9_1178	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S5_Ea_103_v1v9_1179	RXN-13729
S_S5_Ea_103_v1v9_1179	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S5_Ea_103_v1v9_1180	RXN-13729
S_S5_Ea_103_v1v9_1180	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
S_S5_Ea_103_v1v9_1181	ORNMUTST-RXN
S_S5_Ea_103_v1v9_1182	ORNMUTST-RXN
S_S5_Ea_103_v1v9_1185	RXN-12736
S_S5_Ea_103_v1v9_1185	RXN-15729
S_S5_Ea_103_v1v9_1185	RXN-15728
S_S5_Ea_103_v1v9_1186	RXN-12736
S_S5_Ea_103_v1v9_1186	RXN-15729
S_S5_Ea_103_v1v9_1186	RXN-15728
S_S5_Ea_103_v1v9_1187	LACTATE-2-MONOOXYGENASE-RXN
S_S5_Ea_103_v1v9_1188	LACTATE-2-MONOOXYGENASE-RXN
S_S5_Ea_103_v1v9_1189	TRANS-PENTAPRENYLTRANSFERASE-RXN
S_S5_Ea_103_v1v9_1190	LCYSDESULF-RXN
S_S5_Ea_103_v1v9_1190	RXN-15130
S_S5_Ea_103_v1v9_1190	HOMOSERDEAM-RXN
S_S5_Ea_103_v1v9_1190	CYSTHIOCYS-RXN
S_S5_Ea_103_v1v9_1191	HOMOCYSTEINE-DESULFHYDRASE-RXN
S_S5_Ea_103_v1v9_1192	RXN-13032
S_S5_Ea_103_v1v9_1193	GLYCEROL-3-PHOSPHATE-OXIDASE-RXN
S_S5_Ea_103_v1v9_1194	4-HYDROXYBENZOATE-DECARBOXYLASE-RXN
S_S5_Ea_103_v1v9_1195	PROLINE-RACEMASE-RXN
S_S5_Ea_103_v1v9_1196	GLYCOLATE-REDUCTASE-RXN
S_S5_Ea_103_v1v9_1197	3.4.11.14-RXN
S_S5_Ea_103_v1v9_1198	1.2.1.67-RXN
S_S5_Ea_103_v1v9_1199	R83-RXN
S_S5_Ea_103_v1v9_1200	RXN-11820
S_S5_Ea_103_v1v9_1201	RXN-11727
S_S5_Ea_103_v1v9_1202	KYNURENINASE-RXN
S_S5_Ea_103_v1v9_1202	3-HYDROXY-KYNURENINASE-RXN
S_S5_Ea_103_v1v9_1203	3.1.4.17-RXN
S_S5_Ea_103_v1v9_1204	PTAALT-RXN
S_S5_Ea_103_v1v9_1205	1.21.4.1-RXN
