pathway	1030R_0_M_NS1_week10	1030R_R_M_NS1_week10	2472R_0_F_NS1_week10	2472R_R_F_NS1_week10	3874R_0_F_NS1_week10	3874R_L_F_NS1_week10	3974R_0_M_NS1_week10	3974R_L_M_NS1_week10	NS1_inocula	036R_R_M_NS1_week5	036R_R_M_NS1_week6	036R_R_M_NS1_week7	036R_R_M_NS1_week9	1030R_L_M_NS1_week5	1030R_L_M_NS1_week6	1030R_L_M_NS1_week7	1030R_L_M_NS1_week9	1121R_0_M_NS1_week5	1121R_0_M_NS1_week6	1121R_0_M_NS1_week7	1121R_0_M_NS1_week9	1151R_R_M_NS1_week5	1151R_R_M_NS1_week6	1151R_R_M_NS1_week7	1151R_R_M_NS1_week9	1193R_R_F_NS1_week5	1193R_R_F_NS1_week6	1193R_R_F_NS1_week7	1193R_R_F_NS1_week9	2529R_R_F_NS1_week5	2529R_R_F_NS1_week6	2529R_R_F_NS1_week7	2529R_R_F_NS1_week9	3861R_R_M_NS1_week9	3971R_L_F_NS1_week5	3971R_L_F_NS1_week6	3971R_L_F_NS1_week7	3971R_L_F_NS1_week9	3975R_0_F_NS1_week9	3975R_R_F_NS1_week5	3975R_R_F_NS1_week6	3975R_R_F_NS1_week7	3975R_R_F_NS1_week9	036R_0_M_NS1	036R_0_M_NS1_week5	036R_L_M_NS1	036R_L_M_NS1_week5	036R_NS1_week18	036R_RL_M_NS1	036R_RL_M_NS1_week5	036R_RR_M_NS1	036R_RR_M_NS1_week5	1030R_RR_M_NS1_week5	1030R_RR_M_NS1_week9	1121R_L_M_NS1_week5	1121R_L_M_NS1_week9	1121R_NS1_week19	1121R_R_M_NS1_week5	1121R_R_M_NS1_week9	1121R_RL_M_NS1_diabetes	1121R_RL_M_NS1_week5	1121R_RL_M_NS1_week9	1121R_RR_M_NS1_week5	1121R_RR_M_NS1_week9	1151R_0_M_NS1_week5	1151R_0_M_NS1_week9	1151R_NS1_week21	1151R_R_M_NS1_diabetes	1193R_0_F_NS1_week5	1193R_0_F_NS1_week9	1193R_L_F_NS1_diabetes	1193R_L_F_NS1_week5	1193R_L_F_NS1_week9	1193R_NS1_week24	2529R_0_F_NS1_week5	2529R_0_F_NS1_week9	2529R_L_F_NS1_diabetes	2529R_L_F_NS1_week5	2529R_L_F_NS1_week9	2529R_NS1_week22	2529R_RL_F_NS1_week5	2529R_RL_F_NS1_week9	3861R_0_M_NS1_week5	3861R_0_M_NS1_week9	3861R_L_M_NS1_diabetes	3861R_L_M_NS1_week5	3861R_L_M_NS1_week9	3861R_NS1_week28	3861R_R_M_NS1_week5	3971R_0_F_NS1_week5	3971R_0_F_NS1_week9	3971R_NS1_week30	3971R_R_F_NS1_diabetes	3971R_R_F_NS1_week9	3971R_RL_F_NS1_diabetes	3971R_RL_F_NS1_week9	3975R_0_F_NS1_week5	3975R_L_F_NS1_diabetes	3975R_L_F_NS1_week5	3975R_L_F_NS1_week9	3975R_NS1_week14	3975R_R_F_NS1_diabetes	3975R_RL_F_NS1_diabetes	3975R_RL_F_NS1_week9	NS1_defined_inocula	2808_NS1_0_Female_week5	2808_NS1_0_Female_week9	2808_NS1_L_Female_week5	2808_NS1_L_Female_week9	2808_NS1_R_Female_week5	2808_NS1_R_Female_week9	2808_NS1_RR_Female_week5	2808_NS1_RR_Female_week9	2824_NS1_0_Male_week5	2824_NS1_0_Male_week9	2824_NS1_L_Male_week5	2824_NS1_L_Male_week9	2824_NS1_R_Male_week5	2824_NS1_R_Male_week9	2864_NS1_R_Male_week5	2864_NS1_R_Male_week9	2893_NS1_0_Male_week5	2893_NS1_0_Male_week9	2893_NS1_R_Male_week5	2893_NS1_R_Male_week9	2999_NS1_0_Female_week5	2999_NS1_0_Female_week9	2999_NS1_R_Female_week5	2999_NS1_R_Female_week9	NS1_mouse_inoculum
PWY-7242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999889617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.536324354405799e-09	0.0	0.0	0.0	0.34704697930760503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.058219999917654e-11	0.0	0.0	0.0	0.0	0.0	0.05157333451596627	2.1199999999999704e-14	0.0	7.59999999999996e-15	7.504342316241264e-07	0.0	3.9999999999999994e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.159002853283562e-08	0.0	0.0	0.0	0.0	0.0013866781687334752	0.0	0.0	0.0	0.0	2.249999999999746e-13	0.0	0.0	0.0004777031729853445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.899999999999593e-14	0.0	4.886300581236819e-09	0.0	0.0	0.007726464696438995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6682544363604243	9.999999999999997e-16	0.0	0.0	0.0	0.0	0.0	8.79999999999996e-15	0.0	0.0	0.0	7.862528719819179e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764254702854278
PWY-7315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25768939469373e-09	0.0	0.0	0.0	0.0	0.003703581389075451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.9939999999994024e-13	0.0	0.0	0.008125420874767027	2.1122959202547055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.18544184322404922	0.0	0.0	0.0	0.999934435950438	0.0	0.0	0.7498835403144666	2.399999999999996e-15	0.0	0.0	0.0	0.00019246833466678994	0.0	0.0	0.0	1.5580979998381553e-10	0.0	0.0	0.0	0.0	0.0	0.8874518564881544	0.17930109202378955	0.0	0.014606654383171108	0.9999999999990538	0.0	0.017147902033052418	1.5009089725447664e-05	0.0	0.0	8.439026995252187e-10	0.0	0.0	0.0	0.0	0.0	0.9999999973567503	0.0	0.0	0.0	0.0	0.18831090279676052	0.0	0.0	0.0	5.606489999790448e-11	2.2697618617488634e-06	1.4999999999999987e-15	7.418212523134135e-08	0.7513956934342625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019159435068940224	0.0	0.004253832495580387	1.9844099997374743e-10	0.1517054336035763	0.008003992796724034	0.0062790034243472796	0.0	0.0	0.0	0.0	0.0	0.0	0.8827913165007696	0.2639433651315316	0.0	2.347555193259897e-08	0.0	9.379241994135321e-10	0.0	0.006999796049968452	0.39979582316511925	0.0	2.621999999999542e-13	0.9999468666566639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021485981356797967
PWY-7539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.345719999944031e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PWY0-1061	0.9443252623445797	0.9212639266776745	0.9335279670362329	0.7302031790660812	0.9532601995818616	0.8184341522740191	0.5623511607795204	0.8603408905386353	0.6126720253459623	0.06947692426142965	5.009022540709003e-08	0.8804476535879397	0.012480775128228143	3.249979487126114e-07	1.5223679998841034e-10	0.9964344920130428	0.011559712494767244	0.9785560178548403	0.5378420441612642	0.01066633079854465	0.050632086922625726	1.589999999999738e-14	2.1857882350500096e-05	0.15021702408591056	0.0010409409746703683	1.3068329067843606e-06	0.03726776977445683	0.6542035473196145	1.473659999969845e-11	0.12286568352015068	0.0004989258675793337	0.10060741891259861	0.001213785713189172	0.0	0.5155264049170625	0.0003002017017802337	0.06113864480974917	3.031499999991247e-12	0.22700323829408764	0.7048793621971099	0.019838133197151945	0.9814050684235363	0.011860257001517431	2.1353999999933248e-12	0.0720012610667299	0.04905020505553176	0.0018546095239129713	0.0008045169785995905	0.20695214396949435	0.0006231417649794058	0.030370022084092816	0.6687150072325624	0.5821486785978564	0.00085489582592983	0.6496811639171683	0.6581576823604943	0.9004841057153633	0.985268192057883	0.0023283480048504075	1.4549999999883013e-11	0.9990022730446741	0.6614912435001482	0.8911812564854952	0.5269305157170849	7.654654160810875e-09	0.3580308106636477	0.9021658145672599	0.9995120817614487	0.028033853964787324	7.090460996880123e-10	0.9921327228483312	0.2980731203831502	3.59999999999977e-14	0.865670194429855	0.1548764863366873	0.841678097458951	0.8986542402569448	0.09230872411640208	0.5961396304648907	0.9096465117415112	0.0004216062209831344	0.5412453998608193	9.847671432515682e-06	0.04553981161399192	0.037983119018577385	1.2221561664974934e-07	0.0004792749117055871	0.9982272267465562	0.0007411851231008859	0.03906054624711933	0.0550945240917213	0.9999983574607386	0.9930245362802549	0.0	0.006128535426519377	7.813781267429655e-05	0.3688958713227421	0.9778929941391846	0.9925435415285908	6.053801622829499e-06	0.0005828278752370269	4.661808133254714e-05	0.9890845200614733	1.3448547445177866e-05	0.9960708063884366	8.602766924151685e-05	4.090959290901309e-09	0.5707669284659529	3.966177323008495e-05	0.7353737627849317	0.00497367610384423	0.0014912609546351868	0.0007114355485355696	0.5630680945844962	0.0006151663818791576	0.009604458634093387	7.583728298267078e-07	1.9460999999975233e-12	4.30131505359314e-05	0.029766132659533238	0.07916130353620543	0.5241950052411661	0.014020645880853427	9.407319219682443e-05	2.4916650413352493e-08	0.47826117316960576	0.9615151559858444	0.9177779318881861	0.9922644547535607	0.9981191843092223
PWY0-1319	1.0	0.999999999999809	0.9999999999999982	0.9999999999992046	1.0	1.0	0.9999999999999991	1.0	1.0	0.9999999999999805	0.9999999999998843	1.0	0.9999999999999853	0.9999714051869341	0.999997442321836	0.9999999999992866	0.9999999999999825	0.9999999999999993	0.9999999999276907	0.9999999999998628	1.0	0.9975321470312166	0.9999999999269678	0.9999999999999993	1.0	0.9816693659958609	0.9999914470351247	0.9999999976150233	0.9999999999996547	0.9999460243815615	0.9998506406170999	0.9999999655744273	0.9999999999998979	1.0	0.9999999998641438	0.9999999999952649	0.9999999999999807	0.9999999999999996	1.0	0.9999999999993219	0.9999999868876466	0.9999999999999993	1.0	0.9999990732626522	0.9993449380133328	0.9999999964046178	0.999706152348483	0.9935791934345544	0.9999999996341868	0.9998982897616591	0.9999999999999196	0.9999994530113575	0.9988212361755698	0.9999999999987037	0.9999999989587194	0.9999999999901061	0.9999999504325536	0.9999999999983602	0.9999999999496829	0.9998423059980233	1.0	0.9999999999967455	0.9999999691465228	1.0	0.9785711435108082	0.9999999999997624	0.9999999999910165	0.9999994225593855	0.9999894715411716	0.999999095555737	0.9999945734878605	0.9998043972141032	0.999999937979441	0.999999999749897	0.9971247029607333	0.9999999999651144	0.9999999999999922	0.9990880294688474	0.9999999999236233	0.9999999999846387	0.9997058773208193	0.9999999999534768	0.9999105331097042	0.9999999992838036	0.9999245198810612	0.9999995528116644	0.9999999980962262	0.9999999999615634	0.9999999961686825	0.9999992678415397	0.9999999999936648	1.0	1.0	0.9993614690355673	0.9854421334645824	0.9999999999999769	0.9999218055465636	0.9999999288644827	0.9999999551987617	0.9999999999819675	0.9999995082129589	0.9999966978886936	0.9999999999998201	0.9999999999859117	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999355311614	1.0	0.9999999426225725	1.0	0.9999999999975686	1.0	0.9999999443781467	1.0	0.9999999969043984	1.0	0.9999999999999742	1.0	0.9999999525326713	1.0	0.9999999990370381	0.9999999999999281	1.0	1.0	1.0
PWY0-1586	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY0-862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PWY4FS-7	0.00032388619142648746	0.0044169452217209535	0.06296471702429289	5.916100437649454e-07	0.0019464207802839877	0.037224146016531595	0.001516648526985024	1.612259999982671e-11	0.9999918688719628	0.8585500284528369	0.0	0.009903827999542529	0.0004782417759862136	0.0	0.0	0.5277297432377182	0.3814644815581045	0.9999999943583426	0.9601785975879963	5.5532895037743435e-06	0.0004934910607209829	0.0	0.027254394077905333	0.0002653418794608823	0.003101018395621847	0.0	3.114660951348909e-08	0.06829278873452449	0.0	0.0	0.0	0.5405812542424121	0.02199115325528595	0.0	3.3751964744321644e-05	0.05669996350668209	0.026241558565515632	0.00022713410304249227	0.0	0.751094584832636	0.032214287897382156	0.0	0.1775781673114824	0.0	0.0	0.0	0.0	0.0	0.0010592738939322166	0.0	0.0	0.0	0.0	2.3461994261988733e-08	2.4024779991091755e-10	3.1818013350758747e-07	1.7999999998647684e-15	0.984491557032476	1.2065282114583092e-05	0.0	0.9959969971433844	6.162409912758518e-06	0.8582510313149346	0.0002493216388875089	0.0	0.002056896824997185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.038995431108969e-06	0.0	2.266329816027603e-06	0.01640574673447484	0.0	8.978852829211826e-06	3.362489097603445e-11	0.0	1.2409284469323327e-05	0.0	0.0	0.0	0.4383220672034243	0.0	0.00016099083150811574	0.9147601327281729	0.4210368686371173	0.044659185615215466	0.4128320529624092	0.0012272688043503048	0.0	0.0	0.3823985761139233	0.17621239053201687	0.0	0.9379884945593776	0.00031414804165237116	0.0	0.0	1.0431683141875967e-06	0.09188513953237286	4.4999999999999856e-15	0.089833201163963	0.016802887726504286	0.9505697008020405	0.860591579532975	0.17676952955345532	0.7218571032549839	0.9381319066545765	0.7510326422826364	0.0	0.7509015118321298	0.0	0.17750351425816566	0.0	0.714354801273993	0.28465184663255627	2.129824196975899e-09	0.9900217488435563	0.42537908743958636	0.0	0.4911359638601495	0.04559146936760271	0.5461400933182856	0.9999999678082868	0.07414482878460343	0.0
PWY4FS-8	0.00032388619142648746	0.0044169452217209535	0.06296471702429289	5.916100437649454e-07	0.0019464207802839877	0.037224146016531595	0.001516648526985024	1.612259999982671e-11	0.9999918688719628	0.8585500284528369	0.0	0.009903827999542529	0.0004782417759862136	0.0	0.0	0.5277297432377182	0.3814644815581045	0.9999999943583426	0.9601785975879963	5.5532895037743435e-06	0.0004934910607209829	0.0	0.027254394077905333	0.0002653418794608823	0.003101018395621847	0.0	3.114660951348909e-08	0.06829278873452449	0.0	0.0	0.0	0.5405812542424121	0.02199115325528595	0.0	3.3751964744321644e-05	0.05669996350668209	0.026241558565515632	0.00022713410304249227	0.0	0.751094584832636	0.032214287897382156	0.0	0.1775781673114824	0.0	0.0	0.0	0.0	0.0	0.0010592738939322166	0.0	0.0	0.0	0.0	2.3461994261988733e-08	2.4024779991091755e-10	3.1818013350758747e-07	1.7999999998647684e-15	0.9844915570324762	1.2065282114583092e-05	0.0	0.9959969971433844	6.162409912758518e-06	0.8582510313149346	0.0002493216388875089	0.0	0.002056896824997185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.038995431108969e-06	0.0	2.266329816027603e-06	0.01640574673447484	0.0	8.978852829211826e-06	3.362489097603445e-11	0.0	1.2409284469323327e-05	0.0	0.0	0.0	0.4383220672034243	0.0	0.00016099083150811574	0.9147601327281729	0.4210368686371173	0.044659185615215466	0.4128320529624092	0.0012272688043503048	0.0	0.0	0.38239857611392336	0.17621239053201687	0.0	0.9379884945593776	0.00031414804165237116	0.0	0.0	1.0431683141875967e-06	0.09188513953237286	4.4999999999999856e-15	0.089833201163963	0.016802887726504286	0.9505697008020405	0.860591579532975	0.17676952955345532	0.7218571032549839	0.9381319066545765	0.7510326422826364	0.0	0.7509015118321298	0.0	0.17750351425816566	0.0	0.714354801273993	0.28465184663255627	2.129824196975899e-09	0.9900217488435563	0.42537908743958636	0.0	0.4911359638601495	0.04559146936760271	0.5461400933182856	0.9999999678082868	0.07414482878460343	0.0
PYRIDNUCSYN-PWY	0.7648482463636007	0.7396993087830804	0.9140933035590096	0.7427441004724027	0.8059258525016577	0.7730362162661873	0.6544912666520137	0.6011541597606797	0.0	0.3455205871190875	0.06062512033882528	0.9990570847502969	0.5394027592240972	0.007559831209646158	0.764775204158296	0.9994776189311714	0.5102508483165196	0.6317585622098166	0.9713486836404188	0.9694436041258406	0.8326195742339211	4.92446995650235e-06	0.0053945007749833735	0.10265315091698603	0.6355437279342917	0.00043128435469080704	0.33255532024864776	0.9936673958326474	4.187461083102357e-08	0.7200932518421888	0.48233749675465754	0.766313781013977	0.03258212477096169	1.0920026132321099e-10	0.16305027292983185	0.06282641893872896	0.9827950687418425	0.0020979884976955704	0.9583883968126307	0.5594746749417682	0.16383444651867612	0.9997186163360834	0.6896358021728757	0.0015526176985064066	0.42290387944776664	0.6098284024234298	0.05506759648189478	0.013597918433483208	0.5648913866109853	0.21822426567326283	0.5457408288176798	0.4786579764742646	0.6408515864527146	0.6233212795510151	0.7469268526305273	0.8949470103312407	0.9454901619790154	0.9283436936918548	0.7142948309812217	0.0009892858128225839	0.9901887448691646	0.9697363648013868	0.7068131412467049	0.9930944952149628	3.136352451352692e-05	0.8717170085734224	0.8921997170053277	0.967616000861524	0.32136663653673603	0.16682257185352406	0.7792126318841255	0.5158936231276618	0.00028147632760416224	0.9895635384683955	0.14946372352771622	0.9663038169879252	0.9915981608177888	0.23766063533626222	0.9207675652571317	0.8182946354390348	0.00027362900838565855	0.6786802818077318	0.037513707021448406	0.20143917677678636	0.07957400350802525	0.038066409508250035	0.052791331634549146	0.991920156873387	0.2536092249641593	0.04205273831399176	0.6472556627765547	0.9999523797946105	0.9988046218998203	8.253385539135125e-10	0.1308526197907809	0.0015312263758896982	0.16252815888969688	0.984068807306974	0.004717652258010446	0.015882303649666866	0.7232438275959101	0.04174699308460442	0.8498792579525865	0.6939556906203641	2.2959620491614054e-08	0.14975811483596543	0.12033434994022692	0.9041811299385673	0.04204429134599815	0.999396266558557	0.6524917888485223	0.1989272202054166	0.6088703853534247	0.5267967731029664	0.19751042281599301	0.24858884622011815	0.0368163661741684	0.09819345024650226	0.26427510337988724	0.2650132803575391	0.896264738233863	0.8723979745726462	0.7544782678374301	0.08385768613995187	0.04029469303225651	0.5549562621129726	0.999894688554777	0.9477186584130695	0.9999999071140552	4.991735537190029e-16
RIBOSYN2-PWY	0.8347261452548449	0.9425753234241221	0.9617995964575449	0.8468560528949182	0.9414172078437438	0.9224279894573894	0.8999587664913322	0.9323408174835934	0.0	0.09501070102020402	0.12601328707141862	0.9998863681649808	0.4159746358205157	0.003984891578859	0.707987029964475	0.9979499103811722	0.31312392489814483	0.25056515147833713	0.9343711755218382	0.8935846042404888	0.8253243175822167	1.1425605203425741e-05	0.001082773906989614	0.4083537624935339	0.7780320694751167	0.0024411811664095855	0.42196458907777756	0.9959298910348074	6.104976194599937e-05	0.6831425663313762	0.4773265217815296	0.6248152636392911	0.10273937593123243	1.8519854884239778e-09	0.25385331456113286	0.006565253247457294	0.9601251570085689	0.002832999926386305	0.9376687583684014	0.7209999785445859	0.15948741962393018	0.9998918880404757	0.6829518705449438	0.0013101747666446038	0.20219965657304023	0.7693716634557201	0.0574912860275074	0.6832430773020477	0.6835756413678677	0.28142386353983706	0.683237030186266	0.34260672129760533	0.5639085452982223	0.6809622273399178	0.23068728915205536	0.8887263702642788	0.995446376126123	0.3037805610652524	0.6832394766324975	0.15319370829584938	0.49261974791030205	0.9510623757036912	0.08551876690744542	0.9961063013552263	5.300003944763232e-05	0.7625928544987535	0.9486113543983066	0.9986827413978973	0.047564748622759265	0.061171370671623315	0.8586686853293658	0.3630172592856418	0.002269477446158884	0.9964482709997026	0.20920049999655804	0.9677432742903851	0.9638350452585037	0.173352166317658	0.9296815180263941	0.7662086403453118	0.00017854673573262396	0.7268879058057428	0.008534534538440329	0.29394102784991605	0.5298016647368767	0.011371480952146542	0.5638619982847267	0.993700788027004	0.12149325874215292	0.07752250465282033	0.5754590897913974	0.9972579415987032	0.9999626256663438	3.995909999361308e-10	0.5162930580800407	0.016388752368397725	0.13114947264233265	0.9800838763472826	0.15027967640504325	0.06327367033587304	0.68345205022198	0.32811262282673026	0.7914606752679514	0.6745783490100804	2.791419289917631e-05	0.06270303119824362	0.010219125055639837	0.7627469187028815	0.0031080322180551305	0.9984549323520295	0.20259529642278226	0.08348577442975419	0.03629071785993682	0.2526106649987882	0.023234949785839055	0.018335840273622582	0.002938917718790556	0.02196062380114354	0.0009287798875956865	0.11097241547926885	0.8383841326543221	0.4583593082268475	0.0979014234326904	0.06209817273094641	0.00013567376840689248	0.13243900025100142	0.9993762073007624	0.14243123084218992	0.9999983009516384	7.364492906373488e-08
SALVADEHYPOX-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5888003896067083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.143258989418755e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3068983304639352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999770393548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9936267361782006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999994585
