pathway	plate1_1002R_0_M_NS6_week10_S69_	plate1_1002R_L_M_NS6_week10_S70_	plate1_1075R_0_M_NS6_week9_S72_L	plate1_184R_0_F_NS6_week10_S65_L	plate1_184R_L_F_NS6_week10_S66_L	plate1_2403R_L_F_NS6_week10_S67_	plate1_2506R_0_F_NS6_week10_S68_	plate1_3894R_0_M_NS6_week10_S71_	plate1_T1D_NS6_defined_mouse_ino	plate2_016R_0_F_NS6_week9_S79_L0	plate2_1075R_L_M_NS6_week9_S84_L	plate2_1184R_0_M_NS6_week9_S85_L	plate2_1186R_0_M_NS6_week9_S86_L	plate2_1186R_RR_M_NS6_week9_S87_	plate2_184R_0_M_NS6_week9_S88_L0	plate2_2403R_0_F_NS6_week9_S80_L	plate2_2476R_R_F_NS6_week9_S81_L	plate2_2562R_0_F_NS6_week9_S82_L	plate2_2562R_RL_F_NS6_week9_S83_	plate3_016R_0_F_NS6_week5_S1_L00	plate3_016R_R_F_NS6_Pellet_week9	plate3_1075R_RL_M_NS6_Pellet_wee	plate3_NS6_defined_inocula_S86_L	plate4_016R_R_F_NS6_week5_S1_L00	plate4_1075R_0_M_NS6_week5_S2_L0	plate4_1075R_RL_M_NS6_week5_S3_L	plate4_1184R_0_M_NS6_week5_S4_L0	plate4_1186R_0_M_NS6_week5_S5_L0	plate4_1186R_RR_M_NS6_week5_S6_L	plate4_184R_0_M_NS6_week5_S7_L00	plate4_2403R_0_F_NS6_week5_S8_L0	plate4_2476R_R_F_NS6_week5_S9_L0	plate4_2562R_0_F_NS6_week5_S10_L	plate4_2562R_RL_F_NS6_week5_S11_	plate4_NS6_defined_inocula_S86_L
PWY-5384	9036.635592886076	7773.2613559420815	4124.178523454643	9595.514322246021	4702.307793061668	6981.949175461002	8774.957939634314	4724.693479042704	4220.577805433537	6195.723573998958	4222.394470748445	3205.1507180597437	4246.641497062069	4452.841058571505	4164.754468040272	8001.803995202892	5028.113869804237	7492.33801231715	7175.134110803866	7670.225646091745	5116.51333210394	3629.592647882334	3903.6262424683114	4129.697668889279	2807.4938607833437	4232.714247040267	4190.810574976204	4020.8004487168555	3235.8357710299615	4821.74064753751	5128.238082584219	2634.440077288274	3650.718542620751	2490.0263055886007	2531.136282603206
PWY-5415	74.42875943773133	45.56271179400447	23.341724290049562	13.53615494501809	0.0	16.0747467579183	141.34560556783802	29.281001002899362	2492.7017747161995	15.969028205910792	9.907591066840547	28.120789028990963	13.51055342436486	20.633121729453737	40.599562029802186	19.723534189461354	25.733881107128887	29.26985281740501	0.0	312.66548466310485	17.196684888258954	15.976898819820688	3727.6329188474638	216.1719892436607	117.62400956925768	128.90279775891523	87.26586139320348	110.76923092188247	126.4563332742443	55.3513468472964	67.13218037592017	122.50460700106767	91.85574922618083	43.627270482840125	2556.933524388209
PWY-5419	55.27327540103934	34.170469964228445	18.446389955094133	10.332153379636189	0.0	12.751666883057164	89.90050941743945	22.696270450979824	1227.7058883366506	12.295671905084973	7.856136539953452	22.08393423253832	9.80047701940925	14.590835064258124	22.54822647076904	15.61378417348112	20.021937884939856	23.030807973105567	0.0	114.58729329852045	13.607505072903724	12.692312367634987	2030.265622014141	111.33224435952096	71.77968676702717	80.62381824844265	49.631329668991334	72.53823370254432	92.67237606247531	40.0779696307004	42.557810010899644	44.11535357825441	55.72459722103827	32.055236227728734	1345.3081112066493
PWY-5420	93.2961298857042	57.59617853765163	31.74215019027712	17.816885225378027	0.0	22.079298123600033	149.54048684982038	38.81709183883133	1681.378919556637	21.16520453041026	13.623456859275649	37.83405388290204	16.884227980114378	24.895138707578642	38.2713334741711	26.955407323617948	34.38096162650107	39.36167431244652	0.0	187.23635119314784	23.41177386219703	21.846944516812556	2528.7606783519404	173.78833213296062	109.2958184491931	129.11790737245914	82.78430083432737	117.71453076883427	147.97928412768002	64.5132508034178	70.34878213235578	72.84993177218882	92.61482823858672	53.31963763760684	1689.236674230015
PWY-5484	22559.836289528157	18717.219549179183	16959.76746081367	16776.474012261806	20230.619477029195	21124.480609221377	15135.46709933754	19373.588667589036	16779.669940310505	21934.833480155292	19932.589310750798	22140.453005673866	23006.679853004913	23424.68343707415	24600.615188556112	19679.88564089345	20236.670923086742	20799.192350203168	20015.39726705161	15464.403784441982	15606.67734800268	13021.393812051429	23007.257290494315	12227.62584497572	10550.312114620843	13965.109608670398	10802.417238636885	11072.985060971301	12740.933928065442	9831.179101106101	12489.662076761397	11732.756389516997	12171.7732181117	10706.894726264285	14942.643273979469
PWY-5505	25227.806597255367	22778.83726685128	22763.276514179564	19667.034615817363	26591.192292541335	26074.428265320603	16607.52151211726	24227.90487693892	17840.667714930958	26124.117324050232	26718.415369573224	30493.714590635627	28030.648423109535	28998.598355098446	31501.464892997792	24315.68069560889	26474.120349781293	23505.80330729906	23524.253232886917	16166.57223494587	19601.138767975306	20576.14001312691	25209.305856949184	14785.957787921805	12406.657959898022	16729.43775986615	12225.076686105811	12481.543446084252	15009.962428546643	11437.303612156547	14223.084268991428	14401.609234122057	13866.192017102207	13523.594983548335	16046.575000937091
PWY-5509	16563.648679445425	14923.414611775057	14238.574221727618	13486.007310437892	16375.4210622729	16420.08533974973	12498.640838304214	15134.614209405394	10565.180355411658	16310.762365739256	16448.61532503791	18433.52884992672	17199.654188343324	17794.5316439366	19052.06301757822	16775.35961474519	16993.319494979216	15724.190366652558	15143.743409620349	10941.16543568472	12465.276721778526	12772.257935296151	14082.690619523351	9521.367010259262	8008.126363947901	10685.314559336524	8012.3203095034005	8446.562522328759	9702.701028859325	7828.292125274799	9330.617926497918	8925.188295390344	9131.104549143238	8328.312490544244	9063.769970891599
PWY-5659	23928.66953407987	21102.659742137384	21948.866458432625	21208.842184902467	23728.03070290443	22988.21050862151	18582.644195343142	23856.004188635892	20141.483651670478	23765.79534114881	22999.427200295755	25946.65850612347	23583.568247336825	24285.396295979142	29361.1075769676	23385.11724372849	22280.841041745214	21991.01211514394	22186.523008938886	16780.527232066437	17874.61200123982	18546.46616901335	27661.78920423005	13784.432802385378	12940.171476450278	16192.978967637495	13123.167993451194	11704.582140514676	13215.80793251433	12474.311793345221	13976.342837067063	13771.48078912361	14458.63610657782	13283.588709096872	17593.340598257208
PWY-5667	21145.518113649843	18771.809818142337	17091.828659189545	17842.269622700147	19424.331539975283	20309.293476109422	16802.709076408628	18457.665848374756	18979.83032421876	20149.713439216484	18909.22194508275	21197.043945391863	20441.160488137946	21150.2149390433	22963.481359937712	20548.977009537437	20226.65387516176	19546.103446870773	18646.797105731188	14372.605805332698	15137.105986418088	14903.515163771119	26085.84914414531	11347.04327578383	9637.200266949347	12930.295437029352	10088.581396609508	10180.878725039158	11230.304058933205	10167.156156403467	11729.779600109	10808.564609253646	11171.986829381669	9897.694406198696	16531.548943182483
PWY-5676	5535.186805219632	4705.3123756253	5803.128770361603	3254.3061986575467	4815.874013019464	5392.384917346672	6416.904623022965	5805.804323166292	12435.082605987089	5443.16801362879	4335.804104774493	5179.797992062622	5644.58491874558	5653.906366366691	6861.620388214972	6133.972645690065	4770.045563684346	5513.008730854748	4086.9344053932696	5327.949884222587	3652.800536192809	3847.9648391482474	15114.181115708901	3271.7851188739232	2483.3817725059744	3512.4135286601936	3759.8674273902116	3513.684063257837	3661.7646118246935	2790.1753054686737	2789.1475785305934	3588.1057402180495	4127.404777503367	2946.535600548457	9644.180461246568
PWY-5677	2006.711636613107	1571.2935873718704	2323.1962153604513	1051.6664612124746	1784.9775112145653	1950.2967128978514	2638.1274853678574	1608.6244131075277	4306.894024259737	1130.067706811242	1441.5127166321515	1838.641513994206	803.0735094385792	730.4455149912297	555.3895879024547	2803.0352481215314	2320.8952878965956	2470.345150759105	1410.4614652248888	1371.8715166739614	1470.9133806438247	1686.6106951539168	5174.418996249291	1001.9045446658622	1118.6390080983683	1190.1134077776571	1072.8623191213555	1542.4989539318121	1749.2982812528785	1090.5586071971754	693.0373134172543	658.1975515794387	1615.6833071702754	939.7904028420453	3386.992930179432
PWY-5686	25636.8645509635	22914.753333659843	21326.470677414894	22431.431251459842	24449.86936474568	24911.040429768746	19672.09162384722	23318.897117180488	20913.080493808884	25141.09465699741	23733.773065530575	26478.271613794375	25010.17994557588	25801.536223319952	29071.37349891039	25072.147323601253	24177.062039833127	23588.64658516618	23162.856732248416	17610.516111334135	18824.91834834234	18994.63182792566	29134.158915755444	14102.234817449265	12367.143925525641	16216.913204488972	12707.854858039038	12433.785971115425	13892.54191121274	12671.245695467609	14524.35923777599	13417.105307794955	13925.412866390094	12577.317797405412	18430.43564558502
PWY-5695	23324.433580647423	21083.02048435196	20546.556816787393	19080.78251634939	23594.922926080857	23675.21253165391	18439.21379077349	23661.92520701909	23425.93075996195	25310.139247510488	23576.162149171392	27402.163549263387	26199.95306651867	27653.077477109866	29665.43367588399	24237.95731481978	23993.97772198646	21014.12040363938	20505.502903994377	15373.31797749676	17490.445454647062	19376.889309809998	32857.747512662594	12912.782041366718	12000.898948040343	15508.855710661985	12092.716683236293	11535.862494981611	13667.075698437686	10945.934553930747	13468.0433765049	12720.219062165363	13319.225740699927	12104.523835317397	20881.336112232413
PWY-5705	978.9065956234153	834.3916876016788	1114.7965417999749	556.6646808912944	1012.1153076909484	1167.622628759325	985.1564483742029	912.2811669367816	3167.1706253216535	1595.5103601533797	696.5177701676	808.0170250989809	1294.2630085131402	1075.423241309967	1978.5801173244322	849.1412114534465	590.9782117662254	661.6560072586134	648.4825236897408	1217.1610301331486	639.3407420663444	682.744671874366	5278.392307841069	611.5053233144422	545.0970733165132	690.1331309937704	948.2514980034251	582.7659236473802	439.08053540585405	440.8258093708427	507.20823669205447	705.2136799165347	871.2273293813126	618.1831350649584	3484.0363888337147
PWY-5747	303.3011008858772	153.64029861998017	148.08746561767117	111.8410455673189	156.61990857613372	96.06767574361383	700.0694007779563	177.32072924397556	917.4450369566084	140.34173205367065	103.89756107730766	47.17519924869044	129.99807776617712	112.66869365264562	111.0850077903567	142.9966363669627	191.68665175145986	118.31052372897514	112.39008803480634	628.9599319752831	79.55764243455329	84.2302298828341	781.6922292609235	312.90525278328886	107.05051402465031	232.36953116637935	441.14369993130805	308.0144952484816	204.41180177966433	49.34398302876878	205.86700668841087	196.0681079039065	392.460737385733	100.02225096790883	525.8449685270513
PWY-5837	9257.600732685223	8056.944375616824	6941.367239133164	8847.959841647455	6807.169012946295	7666.809582177064	7903.249290609882	7292.838903664224	5655.692036103888	6916.397525988702	6266.948165740988	6093.3908034669075	5502.1566762187185	5504.542964265176	7738.246528397827	8285.50701349846	6091.979977959939	7901.607842669696	8036.09015319931	7363.445962182638	6095.496442996601	5503.279864145003	7431.030092083913	4909.189990786534	3965.0437229468926	5451.905220605951	4756.4673942184545	4174.0757985568125	3928.9249190619616	5012.2252109107285	5478.329594722053	4350.708362742312	4762.8309197994095	3875.769653348352	4901.275661081832
PWY-5838	13990.246367379912	12284.043935630267	10214.394242752427	12706.548558264658	11544.631769846384	12747.21018814499	10770.293421681228	10728.809330810878	9120.337432502834	11864.177496572629	11278.634645271813	11499.590089067306	10208.226986558218	10311.860910031415	12682.831504195467	12914.901022326045	11282.095459969676	12550.29787923964	12721.995057966795	10192.55898388273	9923.33031279943	8656.83500459788	12212.677582893048	7803.412398476679	5815.900515346905	8303.602776797972	6479.856006657491	6594.926023742399	6861.30175432563	6801.315800550661	7913.359697010987	6644.203230904499	6820.73271354771	5906.605690070702	7869.898694975146
PWY-5840	12993.24469342685	11322.006629513031	9892.20567238703	11952.394602225972	11017.21375650551	11509.510527791763	10334.86973588097	10403.49227851953	9107.821178593354	11243.682147492975	10403.263014019607	10843.717404921834	9826.992228726684	9869.907921085045	12390.458863821099	12366.035343095524	10501.685382954916	11752.279594426935	11486.418266570261	9662.68867756269	8970.787730738148	8272.270448775818	12330.57239757176	7010.610876601402	5712.68231872819	7853.785907122413	6252.96897043205	6226.419568512937	6441.576215954876	6466.428319945016	7342.782554037671	6347.058514075603	6679.95990702762	5750.626473837413	7958.416952759329
PWY-5845	12993.24469342685	11322.006629513031	8643.483649240836	11952.394602225972	9858.665161064895	11509.510527791763	10253.301195147862	9214.775930147685	8481.104020973511	10583.786501200564	9477.11521259548	9092.545959405652	8922.309115260952	8979.918452695114	9997.905788668073	11848.26593785687	9883.986952073414	11495.677049913873	11486.418266570261	9662.68867756269	8798.18725126771	7413.886509041226	11154.084505145378	7010.610876601402	5087.607827288932	7391.658256271085	6013.577598507961	6075.595740349508	6032.089821864797	6349.553028086369	7342.782554037671	5670.142335339698	6085.656773665477	4925.684377377504	7248.150577816801
PWY-5850	12993.24469342685	11322.006629513031	8643.483649240836	11952.394602225972	9858.665161064895	11509.510527791763	10253.301195147862	9214.775930147685	8481.104020973511	10583.786501200564	9477.11521259548	9092.545959405652	8922.309115260952	8979.918452695114	9997.905788668073	11848.26593785687	9883.986952073414	11495.677049913873	11486.418266570261	9662.68867756269	8798.18725126771	7413.886509041226	11154.084505145378	7010.610876601402	5087.607827288932	7391.658256271085	6013.577598507961	6075.595740349508	6032.089821864797	6349.553028086369	7342.782554037671	5670.142335339698	6085.656773665477	4925.684377377504	7248.150577816801
PWY-5855	3313.9277813885346	3004.224869052377	2311.6915185011553	2755.31707481934	2983.127765299533	3436.9798611196757	2790.178275413469	3200.271328514448	6288.033934793608	3939.5099396175415	2588.6795630868555	3351.6313618752406	2761.517431185954	3380.8015665092134	3474.7751723124466	2711.8425432405634	3143.5146560161525	2919.8900145739044	2862.674397877545	1965.210948979194	2651.9295509351027	2347.6844641792204	8214.725589704121	1380.1495307904781	1536.2802425473253	2078.936568389365	1850.5556809236152	1359.869853198511	1495.6385468865376	1424.8422053979991	1513.0654638654094	1766.1509959779412	1969.2374265498993	1447.439360963866	4962.037365411126
PWY-5856	3313.9277813885346	3004.224869052377	2311.6915185011553	2755.31707481934	2983.127765299533	3436.9798611196757	2790.178275413469	3200.271328514448	6288.033934793608	3939.5099396175415	2588.6795630868555	3351.6313618752406	2761.517431185954	3380.8015665092134	3474.7751723124466	2711.8425432405634	3143.5146560161525	2919.8900145739044	2862.674397877545	1965.210948979194	2651.9295509351027	2347.6844641792204	8214.725589704121	1380.1495307904781	1536.2802425473253	2078.936568389365	1850.5556809236152	1359.869853198511	1495.6385468865376	1424.8422053979991	1513.0654638654094	1766.1509959779412	1969.2374265498993	1447.439360963866	4962.037365411126
PWY-5857	3313.9277813885346	3004.224869052377	2311.6915185011553	2755.31707481934	2983.127765299533	3436.9798611196757	2790.178275413469	3200.271328514448	6288.033934793608	3939.5099396175415	2588.6795630868555	3351.6313618752406	2761.517431185954	3380.8015665092134	3474.7751723124466	2711.8425432405634	3143.5146560161525	2919.8900145739044	2862.674397877545	1965.210948979194	2651.9295509351027	2347.6844641792204	8214.725589704121	1380.1495307904781	1536.2802425473253	2078.936568389365	1850.5556809236152	1359.869853198511	1495.6385468865376	1424.8422053979991	1513.0654638654094	1766.1509959779412	1969.2374265498993	1447.439360963866	4962.037365411126
PWY-5860	11768.973724948322	10179.576717224769	7551.076964547293	11038.597462925689	8496.07102030665	10066.99671751612	9533.712169887276	8184.326055891407	7649.607352133299	9289.347879966117	8003.660291298834	7461.5498874375035	7542.469316298813	7538.312003433602	8500.652058894453	10572.68809511219	8325.465133838627	10302.212015692163	10269.585223362554	9010.603139360348	7727.71917628948	6399.270951093057	10133.327597055111	6254.733508404349	4601.828409680216	6613.363033312657	5594.950629474637	5477.382946081928	5233.783957207511	5865.9697180228095	6708.517027240539	4983.455349015485	5541.695331937731	4327.954985953103	6677.9303134935
PWY-5861	13030.652905834451	11381.71934918873	9456.990234656027	12027.511215316486	10473.225566853598	11536.647225503675	10217.785804429383	10079.302475122138	8450.978230046056	10827.786094203422	10033.95051410498	10051.306977574286	8976.260506482504	9002.530917848848	11644.597419439384	11886.729494204019	9871.00445360289	11614.162338258411	11807.498940450625	9717.205125333605	9084.834331662836	7860.506993070256	11490.611544066229	7238.973769620582	5543.713211013546	7756.626961778032	6219.537161382612	6130.187160088724	6210.650844457493	6460.6471286684355	7444.083296113144	6177.374781262056	6498.28679653666	5540.69550803275	7496.403013318091
